month,date,year,country,hbt,treatment_location,department_type,number_of_attendances_aggregate,number_of_attendances_episode,number_of_attendances_episode_qf,number_meeting_target_aggregate,number_meeting_target_episode,number_meeting_target_episode_qf,discharge_destination_admission_to_same,discharge_destination_admission_to_same_qf,discharge_destination_other_specialty,discharge_destination_other_specialty_qf,discharge_destination_residence,discharge_destination_residence_qf,discharge_destination_transfer,discharge_destination_transfer_qf,discharge_destination_unknown,discharge_destination_unknown_qf,attendance_greater8hrs,attendance_greater8hrs_qf,attendance_greater12hrs,attendance_greater12hrs_qf,percent_4hr_target_achieved
202010,2020-10-01,2020,S92000003,S08000022,H106H,Minor Injury Unit or Other,26,NA,z,26,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
202010,2020-10-01,2020,S92000003,S08000022,H202H,Emergency Department,2438,2438,NA,2172,2172,NA,714,NA,1,NA,1618,NA,19,NA,86,NA,11,NA,0,NA,89.08941755537325
202010,2020-10-01,2020,S92000003,S08000022,H208H,Minor Injury Unit or Other,213,NA,z,213,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
202010,2020-10-01,2020,S92000003,S08000022,H212H,Emergency Department,559,559,NA,531,531,NA,90,NA,0,NA,445,NA,20,NA,4,NA,0,NA,0,NA,94.99105545617174
202010,2020-10-01,2020,S92000003,S08000022,H214H,Minor Injury Unit or Other,351,NA,z,349,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,99.43019943019942
202010,2020-10-01,2020,S92000003,S08000022,H215H,Minor Injury Unit or Other,75,NA,z,75,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
202010,2020-10-01,2020,S92000003,S08000022,H219H,Minor Injury Unit or Other,66,NA,z,66,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
202010,2020-10-01,2020,S92000003,S08000022,H224H,Minor Injury Unit or Other,260,NA,z,248,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,95.38461538461539
202010,2020-10-01,2020,S92000003,S08000022,H227B,Minor Injury Unit or Other,66,NA,z,66,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
202010,2020-10-01,2020,S92000003,S08000022,H227H,Minor Injury Unit or Other,139,NA,z,139,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
202010,2020-10-01,2020,S92000003,S08000032,L106H,Emergency Department,4910,4910,NA,3956,3956,NA,1820,NA,5,NA,2966,NA,95,NA,24,NA,132,NA,24,NA,80.57026476578412
202010,2020-10-01,2020,S92000003,S08000032,L302H,Emergency Department,4439,4439,NA,3598,3598,NA,1336,NA,12,NA,3011,NA,75,NA,5,NA,87,NA,23,NA,81.05429150709618
202010,2020-10-01,2020,S92000003,S08000032,L308H,Emergency Department,5648,5648,NA,4858,4858,NA,1950,NA,10,NA,3613,NA,56,NA,19,NA,155,NA,30,NA,86.01274787535411
202010,2020-10-01,2020,S92000003,S08000024,S108H,Minor Injury Unit or Other,66,NA,z,66,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
202010,2020-10-01,2020,S92000003,S08000024,S116H,Minor Injury Unit or Other,2905,2905,NA,2601,2601,NA,1179,NA,0,NA,1714,NA,2,NA,10,NA,18,NA,2,NA,89.53528399311533
202010,2020-10-01,2020,S92000003,S08000024,S308H,Emergency Department,4099,4099,NA,3633,3633,NA,886,NA,3,NA,3164,NA,43,NA,3,NA,56,NA,9,NA,88.63137350573311
202010,2020-10-01,2020,S92000003,S08000024,S314H,Emergency Department,8863,8863,NA,7683,7683,NA,3338,NA,7,NA,5393,NA,102,NA,23,NA,153,NA,14,NA,86.68622362631163
202010,2020-10-01,2020,S92000003,S08000024,S319H,Emergency Department,3395,3395,NA,3306,3306,NA,438,NA,0,NA,2741,NA,183,NA,33,NA,4,NA,1,NA,97.37849779086892
202010,2020-10-01,2020,S92000003,S08000025,R103H,Emergency Department,454,454,NA,425,425,NA,139,NA,0,NA,314,NA,0,NA,1,NA,2,NA,1,NA,93.6123348017621
202010,2020-10-01,2020,S92000003,S08000026,Z102H,Emergency Department,443,443,NA,439,439,NA,140,NA,0,NA,295,NA,1,NA,7,NA,0,NA,0,NA,99.09706546275395
202010,2020-10-01,2020,S92000003,S08000030,T101H,Emergency Department,3761,3761,NA,3628,3628,NA,1398,NA,2,NA,2179,NA,160,NA,22,NA,3,NA,0,NA,96.4637064610476
202010,2020-10-01,2020,S92000003,S08000030,T202H,Emergency Department,1525,1525,NA,1503,1503,NA,275,NA,1,NA,1071,NA,166,NA,12,NA,2,NA,0,NA,98.55737704918033
202010,2020-10-01,2020,S92000003,S08000030,T304H,Minor Injury Unit or Other,585,585,NA,585,585,NA,0,NA,0,NA,539,NA,45,NA,1,NA,0,NA,0,NA,100
202010,2020-10-01,2020,S92000003,S08000030,T319H,Minor Injury Unit or Other,304,304,NA,304,304,NA,0,NA,0,NA,294,NA,10,NA,0,NA,0,NA,0,NA,100
202010,2020-10-01,2020,S92000003,S08000028,W106H,Minor Injury Unit or Other,36,NA,z,36,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
202010,2020-10-01,2020,S92000003,S08000028,W107H,Emergency Department,406,406,NA,393,393,NA,143,NA,1,NA,254,NA,1,NA,7,NA,0,NA,0,NA,96.79802955665025
202010,2020-10-01,2020,S92000003,S08000028,W108H,Minor Injury Unit or Other,57,57,NA,57,57,NA,7,NA,0,NA,49,NA,1,NA,0,NA,0,NA,0,NA,100
202011,2020-11-01,2020,S92000003,S08000015,A101H,Minor Injury Unit or Other,136,NA,z,130,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,95.58823529411765
202011,2020-11-01,2020,S92000003,S08000015,A110H,Minor Injury Unit or Other,55,NA,z,54,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,98.18181818181819
202011,2020-11-01,2020,S92000003,S08000015,A111H,Emergency Department,3689,3689,NA,3073,3073,NA,1361,NA,6,NA,2069,NA,54,NA,199,NA,185,NA,68,NA,83.30170777988614
202011,2020-11-01,2020,S92000003,S08000015,A210H,Emergency Department,1985,1985,NA,1497,1497,NA,749,NA,8,NA,1150,NA,51,NA,27,NA,148,NA,46,NA,75.41561712846348
202011,2020-11-01,2020,S92000003,S08000015,A216H,Minor Injury Unit or Other,43,NA,z,43,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
202011,2020-11-01,2020,S92000003,S08000016,B118H,Minor Injury Unit or Other,36,NA,z,36,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
202011,2020-11-01,2020,S92000003,S08000016,B120H,Emergency Department,2123,2123,NA,1859,1859,NA,711,NA,0,NA,1359,NA,45,NA,8,NA,33,NA,7,NA,87.56476683937824
202011,2020-11-01,2020,S92000003,S08000017,Y144H,Emergency Department,822,822,NA,751,751,NA,72,NA,1,NA,669,NA,59,NA,21,NA,14,NA,4,NA,91.36253041362531
202011,2020-11-01,2020,S92000003,S08000017,Y146H,Emergency Department,2261,2261,NA,2119,2119,NA,767,NA,0,NA,1448,NA,22,NA,24,NA,3,NA,0,NA,93.71959310039806
202011,2020-11-01,2020,S92000003,S08000029,F704H,Emergency Department,4165,4165,NA,3748,3748,NA,1367,NA,6,NA,2712,NA,33,NA,47,NA,31,NA,0,NA,89.98799519807923
202011,2020-11-01,2020,S92000003,S08000029,F708H,Minor Injury Unit or Other,104,104,NA,101,101,NA,2,NA,0,NA,98,NA,4,NA,0,NA,0,NA,0,NA,97.11538461538461
202011,2020-11-01,2020,S92000003,S08000029,F709H,Minor Injury Unit or Other,210,210,NA,210,210,NA,0,NA,0,NA,205,NA,5,NA,0,NA,0,NA,0,NA,100
202011,2020-11-01,2020,S92000003,S08000029,F805H,Minor Injury Unit or Other,1149,1149,NA,1143,1143,NA,2,NA,0,NA,1082,NA,56,NA,9,NA,0,NA,0,NA,99.47780678851174
202011,2020-11-01,2020,S92000003,S08000019,V201H,Minor Injury Unit or Other,1461,1461,NA,1459,1459,NA,13,NA,0,NA,1360,NA,6,NA,82,NA,0,NA,0,NA,99.86310746064339
202011,2020-11-01,2020,S92000003,S08000019,V217H,Emergency Department,3743,3743,NA,3451,3451,NA,1339,NA,5,NA,2325,NA,23,NA,51,NA,26,NA,12,NA,92.19877103927331
202011,2020-11-01,2020,S92000003,S08000020,N101H,Emergency Department,4009,4009,NA,3465,3465,NA,1141,NA,13,NA,2630,NA,18,NA,207,NA,47,NA,3,NA,86.43053130456472
202011,2020-11-01,2020,S92000003,S08000020,N121H,Emergency Department,1018,1018,NA,1002,1002,NA,81,NA,0,NA,933,NA,1,NA,3,NA,2,NA,0,NA,98.42829076620825
202011,2020-11-01,2020,S92000003,S08000020,N333H,Minor Injury Unit or Other,690,NA,z,690,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
202011,2020-11-01,2020,S92000003,S08000020,N334H,Minor Injury Unit or Other,429,NA,z,429,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
202011,2020-11-01,2020,S92000003,S08000020,N335H,Minor Injury Unit or Other,257,NA,z,257,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
202011,2020-11-01,2020,S92000003,S08000020,N411H,Emergency Department,1726,1726,NA,1621,1621,NA,482,NA,0,NA,1234,NA,8,NA,2,NA,4,NA,0,NA,93.91657010428737
202011,2020-11-01,2020,S92000003,S08000031,C206H,Minor Injury Unit or Other,947,947,NA,919,919,NA,97,NA,1,NA,801,NA,41,NA,7,NA,2,NA,0,NA,97.04329461457233
202011,2020-11-01,2020,S92000003,S08000031,C313H,Emergency Department,1926,1926,NA,1769,1769,NA,455,NA,4,NA,1400,NA,23,NA,44,NA,19,NA,0,NA,91.8483904465213
202011,2020-11-01,2020,S92000003,S08000031,C418H,Emergency Department,3700,3700,NA,3303,3303,NA,1197,NA,8,NA,2358,NA,72,NA,65,NA,49,NA,1,NA,89.27027027027027
202011,2020-11-01,2020,S92000003,S08000031,G107H,Emergency Department,5433,5433,NA,4825,4825,NA,1770,NA,25,NA,3409,NA,125,NA,104,NA,55,NA,7,NA,88.80912939444137
202011,2020-11-01,2020,S92000003,S08000031,G207H,Minor Injury Unit or Other,1400,1400,NA,1399,1399,NA,0,NA,0,NA,1271,NA,78,NA,51,NA,0,NA,0,NA,99.92857142857143
202011,2020-11-01,2020,S92000003,S08000031,G306H,Minor Injury Unit or Other,1519,1519,NA,1511,1511,NA,0,NA,0,NA,1454,NA,51,NA,14,NA,0,NA,0,NA,99.47333772218565
202011,2020-11-01,2020,S92000003,S08000031,G405H,Emergency Department,6177,6177,NA,5001,5001,NA,2241,NA,18,NA,3757,NA,60,NA,101,NA,232,NA,16,NA,80.96163186012627
202011,2020-11-01,2020,S92000003,S08000031,G513H,Emergency Department,3837,3837,NA,3792,3792,NA,994,NA,0,NA,2839,NA,2,NA,2,NA,0,NA,0,NA,98.82720875684127
202011,2020-11-01,2020,S92000003,S08000022,C106H,Minor Injury Unit or Other,438,NA,z,438,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
202011,2020-11-01,2020,S92000003,S08000022,C108H,Minor Injury Unit or Other,54,NA,z,53,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,98.14814814814815
202011,2020-11-01,2020,S92000003,S08000022,C113H,Minor Injury Unit or Other,217,NA,z,217,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
202011,2020-11-01,2020,S92000003,S08000022,C121H,Emergency Department,563,563,NA,543,543,NA,154,NA,0,NA,388,NA,11,NA,10,NA,1,NA,0,NA,96.44760213143873
202011,2020-11-01,2020,S92000003,S08000022,C122H,Minor Injury Unit or Other,343,NA,z,333,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,97.08454810495627
202011,2020-11-01,2020,S92000003,S08000022,H101H,Minor Injury Unit or Other,13,NA,z,13,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
202011,2020-11-01,2020,S92000003,S08000022,H103H,Emergency Department,567,567,NA,532,532,NA,140,NA,0,NA,392,NA,22,NA,13,NA,5,NA,2,NA,93.82716049382715
202011,2020-11-01,2020,S92000003,S08000022,H106H,Minor Injury Unit or Other,7,NA,z,7,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
202011,2020-11-01,2020,S92000003,S08000022,H202H,Emergency Department,2383,2383,NA,2117,2117,NA,634,NA,4,NA,1642,NA,18,NA,85,NA,21,NA,0,NA,88.83759966428872
202011,2020-11-01,2020,S92000003,S08000022,H208H,Minor Injury Unit or Other,126,NA,z,126,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
202011,2020-11-01,2020,S92000003,S08000022,H212H,Emergency Department,543,543,NA,513,513,NA,106,NA,2,NA,420,NA,11,NA,4,NA,0,NA,0,NA,94.47513812154696
202011,2020-11-01,2020,S92000003,S08000022,H214H,Minor Injury Unit or Other,266,NA,z,264,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,99.24812030075188
202011,2020-11-01,2020,S92000003,S08000022,H215H,Minor Injury Unit or Other,50,NA,z,50,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
202011,2020-11-01,2020,S92000003,S08000022,H219H,Minor Injury Unit or Other,104,NA,z,104,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
202011,2020-11-01,2020,S92000003,S08000022,H224H,Minor Injury Unit or Other,281,NA,z,274,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,97.50889679715303
202011,2020-11-01,2020,S92000003,S08000022,H227B,Minor Injury Unit or Other,43,NA,z,43,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
202011,2020-11-01,2020,S92000003,S08000022,H227H,Minor Injury Unit or Other,95,NA,z,95,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
202011,2020-11-01,2020,S92000003,S08000032,L106H,Emergency Department,4399,4399,NA,3684,3684,NA,1686,NA,4,NA,2608,NA,91,NA,10,NA,96,NA,15,NA,83.74630597863151
202011,2020-11-01,2020,S92000003,S08000032,L302H,Emergency Department,4126,4126,NA,3553,3553,NA,1282,NA,4,NA,2745,NA,80,NA,15,NA,68,NA,13,NA,86.11245758603975
202011,2020-11-01,2020,S92000003,S08000032,L308H,Emergency Department,5096,5096,NA,4274,4274,NA,1806,NA,3,NA,3206,NA,59,NA,22,NA,213,NA,71,NA,83.86970172684458
202011,2020-11-01,2020,S92000003,S08000024,S108H,Minor Injury Unit or Other,80,NA,z,80,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
202011,2020-11-01,2020,S92000003,S08000024,S116H,Minor Injury Unit or Other,2649,2649,NA,2375,2375,NA,1130,NA,0,NA,1511,NA,0,NA,8,NA,22,NA,1,NA,89.65647414118536
202011,2020-11-01,2020,S92000003,S08000024,S308H,Emergency Department,3577,3577,NA,3188,3188,NA,773,NA,6,NA,2755,NA,39,NA,4,NA,34,NA,6,NA,89.12496505451496
202011,2020-11-01,2020,S92000003,S08000024,S314H,Emergency Department,8172,8172,NA,6784,6784,NA,3219,NA,6,NA,4825,NA,103,NA,19,NA,161,NA,30,NA,83.01517376407244
202011,2020-11-01,2020,S92000003,S08000024,S319H,Emergency Department,3298,3298,NA,3194,3194,NA,410,NA,0,NA,2751,NA,105,NA,32,NA,2,NA,0,NA,96.8465736810188
202011,2020-11-01,2020,S92000003,S08000025,R103H,Emergency Department,437,437,NA,424,424,NA,136,NA,0,NA,296,NA,2,NA,3,NA,0,NA,0,NA,97.02517162471396
202011,2020-11-01,2020,S92000003,S08000026,Z102H,Emergency Department,443,443,NA,433,433,NA,149,NA,0,NA,291,NA,1,NA,2,NA,1,NA,0,NA,97.74266365688487
202011,2020-11-01,2020,S92000003,S08000030,T101H,Emergency Department,3572,3572,NA,3457,3457,NA,1395,NA,7,NA,2020,NA,125,NA,25,NA,0,NA,0,NA,96.78051511758119
202011,2020-11-01,2020,S92000003,S08000030,T202H,Emergency Department,1470,1470,NA,1443,1443,NA,258,NA,0,NA,1065,NA,137,NA,10,NA,0,NA,0,NA,98.16326530612245
202011,2020-11-01,2020,S92000003,S08000030,T304H,Minor Injury Unit or Other,584,584,NA,584,584,NA,0,NA,0,NA,555,NA,29,NA,0,NA,0,NA,0,NA,100
202011,2020-11-01,2020,S92000003,S08000030,T319H,Minor Injury Unit or Other,273,273,NA,273,273,NA,0,NA,0,NA,263,NA,10,NA,0,NA,0,NA,0,NA,100
202011,2020-11-01,2020,S92000003,S08000028,W106H,Minor Injury Unit or Other,40,NA,z,40,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
202011,2020-11-01,2020,S92000003,S08000028,W107H,Emergency Department,362,362,NA,352,352,NA,125,NA,1,NA,229,NA,3,NA,4,NA,0,NA,0,NA,97.23756906077348
202011,2020-11-01,2020,S92000003,S08000028,W108H,Minor Injury Unit or Other,77,77,NA,76,76,NA,2,NA,0,NA,75,NA,0,NA,0,NA,0,NA,0,NA,98.7012987012987
202012,2020-12-01,2020,S92000003,S08000015,A101H,Minor Injury Unit or Other,130,NA,z,127,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,97.6923076923077
202012,2020-12-01,2020,S92000003,S08000015,A110H,Minor Injury Unit or Other,37,NA,z,37,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
202012,2020-12-01,2020,S92000003,S08000015,A111H,Emergency Department,3811,3811,NA,3030,3030,NA,1253,NA,9,NA,2245,NA,47,NA,257,NA,380,NA,218,NA,79.50669115717659
202012,2020-12-01,2020,S92000003,S08000015,A210H,Emergency Department,1848,1848,NA,1374,1374,NA,692,NA,8,NA,1088,NA,30,NA,30,NA,179,NA,53,NA,74.35064935064936
202012,2020-12-01,2020,S92000003,S08000015,A216H,Minor Injury Unit or Other,30,NA,z,30,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
202012,2020-12-01,2020,S92000003,S08000016,B103H,Minor Injury Unit or Other,1,NA,z,1,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
202012,2020-12-01,2020,S92000003,S08000016,B105H,Minor Injury Unit or Other,3,NA,z,3,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
202012,2020-12-01,2020,S92000003,S08000016,B118H,Minor Injury Unit or Other,73,NA,z,73,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
202012,2020-12-01,2020,S92000003,S08000016,B120H,Emergency Department,1997,1997,NA,1565,1565,NA,688,NA,3,NA,1263,NA,38,NA,5,NA,96,NA,38,NA,78.36755132699048
202012,2020-12-01,2020,S92000003,S08000017,Y144H,Emergency Department,692,692,NA,616,616,NA,44,NA,1,NA,575,NA,54,NA,18,NA,13,NA,3,NA,89.01734104046243
202012,2020-12-01,2020,S92000003,S08000017,Y146H,Emergency Department,1916,1916,NA,1689,1689,NA,674,NA,7,NA,1191,NA,21,NA,23,NA,8,NA,1,NA,88.15240083507307
202012,2020-12-01,2020,S92000003,S08000029,F704H,Emergency Department,3980,3980,NA,3460,3460,NA,1360,NA,11,NA,2494,NA,36,NA,79,NA,84,NA,8,NA,86.93467336683418
202012,2020-12-01,2020,S92000003,S08000029,F708H,Minor Injury Unit or Other,81,81,NA,80,80,NA,2,NA,0,NA,76,NA,3,NA,0,NA,0,NA,0,NA,98.76543209876543
202012,2020-12-01,2020,S92000003,S08000029,F709H,Minor Injury Unit or Other,113,113,NA,113,113,NA,0,NA,0,NA,108,NA,5,NA,0,NA,0,NA,0,NA,100
202012,2020-12-01,2020,S92000003,S08000029,F805H,Minor Injury Unit or Other,761,761,NA,761,761,NA,2,NA,0,NA,707,NA,48,NA,4,NA,0,NA,0,NA,100
202012,2020-12-01,2020,S92000003,S08000019,V201H,Minor Injury Unit or Other,1033,1033,NA,1032,1032,NA,1,NA,0,NA,966,NA,2,NA,64,NA,0,NA,0,NA,99.90319457889642
202012,2020-12-01,2020,S92000003,S08000019,V217H,Emergency Department,3446,3446,NA,3066,3066,NA,1359,NA,12,NA,2005,NA,19,NA,51,NA,17,NA,4,NA,88.9727219965177
202012,2020-12-01,2020,S92000003,S08000020,N101H,Emergency Department,3559,3559,NA,2808,2808,NA,1260,NA,12,NA,1999,NA,17,NA,271,NA,100,NA,12,NA,78.89856701320596
202012,2020-12-01,2020,S92000003,S08000020,N121H,Emergency Department,787,787,NA,772,772,NA,71,NA,1,NA,713,NA,0,NA,2,NA,0,NA,0,NA,98.09402795425667
202012,2020-12-01,2020,S92000003,S08000020,N333H,Minor Injury Unit or Other,423,NA,z,422,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,99.76359338061465
202012,2020-12-01,2020,S92000003,S08000020,N334H,Minor Injury Unit or Other,143,NA,z,143,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
202012,2020-12-01,2020,S92000003,S08000020,N335H,Minor Injury Unit or Other,155,NA,z,151,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,97.41935483870968
202012,2020-12-01,2020,S92000003,S08000020,N411H,Emergency Department,1719,1719,NA,1548,1548,NA,521,NA,6,NA,1177,NA,11,NA,4,NA,16,NA,2,NA,90.0523560209424
202012,2020-12-01,2020,S92000003,S08000031,C206H,Minor Injury Unit or Other,888,888,NA,859,859,NA,107,NA,0,NA,722,NA,52,NA,7,NA,1,NA,0,NA,96.73423423423422
202012,2020-12-01,2020,S92000003,S08000031,C313H,Emergency Department,1885,1885,NA,1624,1624,NA,502,NA,9,NA,1285,NA,32,NA,57,NA,36,NA,3,NA,86.15384615384616
202012,2020-12-01,2020,S92000003,S08000031,C418H,Emergency Department,3829,3829,NA,3214,3214,NA,1265,NA,10,NA,2438,NA,56,NA,60,NA,150,NA,5,NA,83.9383651083834
202012,2020-12-01,2020,S92000003,S08000031,G107H,Emergency Department,5263,5263,NA,4658,4658,NA,1825,NA,14,NA,3181,NA,93,NA,150,NA,39,NA,1,NA,88.50465513965419
202012,2020-12-01,2020,S92000003,S08000031,G207H,Minor Injury Unit or Other,1175,1175,NA,1175,1175,NA,0,NA,1,NA,1092,NA,52,NA,30,NA,0,NA,0,NA,100
202012,2020-12-01,2020,S92000003,S08000031,G306H,Minor Injury Unit or Other,1367,1367,NA,1366,1366,NA,2,NA,0,NA,1287,NA,63,NA,15,NA,0,NA,0,NA,99.92684711046086
202012,2020-12-01,2020,S92000003,S08000031,G405H,Emergency Department,6054,6054,NA,4904,4904,NA,2377,NA,33,NA,3495,NA,41,NA,108,NA,154,NA,21,NA,81.00429468120251
202012,2020-12-01,2020,S92000003,S08000031,G513H,Emergency Department,3479,3479,NA,3435,3435,NA,855,NA,5,NA,2619,NA,0,NA,0,NA,1,NA,0,NA,98.73526875538948
202012,2020-12-01,2020,S92000003,S08000022,C106H,Minor Injury Unit or Other,500,NA,z,497,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,99.4
202012,2020-12-01,2020,S92000003,S08000022,C108H,Minor Injury Unit or Other,55,NA,z,53,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,96.36363636363636
202012,2020-12-01,2020,S92000003,S08000022,C113H,Minor Injury Unit or Other,257,NA,z,257,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
202012,2020-12-01,2020,S92000003,S08000022,C121H,Emergency Department,491,491,NA,478,478,NA,148,NA,1,NA,321,NA,13,NA,8,NA,1,NA,0,NA,97.35234215885947
202012,2020-12-01,2020,S92000003,S08000022,C122H,Minor Injury Unit or Other,321,NA,z,316,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,98.4423676012461
202012,2020-12-01,2020,S92000003,S08000022,H101H,Minor Injury Unit or Other,16,NA,z,16,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
202012,2020-12-01,2020,S92000003,S08000022,H103H,Emergency Department,582,582,NA,539,539,NA,136,NA,1,NA,420,NA,18,NA,7,NA,7,NA,2,NA,92.61168384879726
202012,2020-12-01,2020,S92000003,S08000022,H106H,Minor Injury Unit or Other,12,NA,z,12,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
202012,2020-12-01,2020,S92000003,S08000022,H202H,Emergency Department,2224,2224,NA,1937,1937,NA,663,NA,1,NA,1474,NA,16,NA,70,NA,25,NA,1,NA,87.09532374100719
202012,2020-12-01,2020,S92000003,S08000022,H208H,Minor Injury Unit or Other,342,NA,z,342,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
202012,2020-12-01,2020,S92000003,S08000022,H212H,Emergency Department,467,467,NA,437,437,NA,112,NA,0,NA,336,NA,16,NA,3,NA,0,NA,0,NA,93.57601713062098
202012,2020-12-01,2020,S92000003,S08000022,H214H,Minor Injury Unit or Other,290,NA,z,273,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,94.13793103448276
202012,2020-12-01,2020,S92000003,S08000022,H215H,Minor Injury Unit or Other,68,NA,z,68,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
202012,2020-12-01,2020,S92000003,S08000022,H219H,Minor Injury Unit or Other,78,NA,z,78,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
202012,2020-12-01,2020,S92000003,S08000022,H224H,Minor Injury Unit or Other,275,NA,z,259,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,94.18181818181817
202012,2020-12-01,2020,S92000003,S08000022,H227B,Minor Injury Unit or Other,54,NA,z,54,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
202012,2020-12-01,2020,S92000003,S08000022,H227H,Minor Injury Unit or Other,107,NA,z,107,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
202012,2020-12-01,2020,S92000003,S08000032,L106H,Emergency Department,4444,4444,NA,3560,3560,NA,1693,NA,4,NA,2641,NA,82,NA,24,NA,141,NA,37,NA,80.10801080108011
202012,2020-12-01,2020,S92000003,S08000032,L302H,Emergency Department,4085,4085,NA,3395,3395,NA,1345,NA,4,NA,2672,NA,55,NA,9,NA,72,NA,19,NA,83.10893512851897
202012,2020-12-01,2020,S92000003,S08000032,L308H,Emergency Department,4602,4602,NA,3431,3431,NA,1506,NA,8,NA,3007,NA,58,NA,23,NA,270,NA,78,NA,74.55454150369405
202012,2020-12-01,2020,S92000003,S08000024,S108H,Minor Injury Unit or Other,65,NA,z,65,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,100
202012,2020-12-01,2020,S92000003,S08000024,S116H,Minor Injury Unit or Other,2484,2484,NA,2022,2022,NA,1088,NA,0,NA,1385,NA,3,NA,8,NA,56,NA,19,NA,81.40096618357488
202012,2020-12-01,2020,S92000003,S08000024,S308H,Emergency Department,3512,3512,NA,3065,3065,NA,809,NA,3,NA,2667,NA,29,NA,4,NA,92,NA,25,NA,87.27220956719817
