WeekEnding,HB,HBQF,AdmissionType,AdmissionTypeQF,Specialty,SpecialtyQF,NumberAdmissions,Average20182019,PercentVariation
20210919,S08000016,,Planned,,All,d,24,40,-40
20210919,S08000016,,Planned,,Community,,16,12,33.3
20210919,S08000016,,Planned,,Surgery,,5,20.5,-75.6
20210919,S08000017,,Planned,,All,d,62,83,-25.3
20210919,S08000017,,Planned,,Cardiology,,8,3.5,128.6
20210919,S08000017,,Planned,,Community,,10,10.5,-4.8
20210919,S08000017,,Planned,,Medical (excl. Cardiology & Cancer),,18,24.5,-26.5
20210919,S08000017,,Planned,,Medical (incl. Cardiology & Cancer),,26,28,-7.1
20210919,S08000017,,Planned,,Surgery,,22,35.5,-38
20210919,S08000019,,Planned,,All,d,127,187,-32.1
20210919,S08000019,,Planned,,Cardiology,,5,3,66.7
20210919,S08000019,,Planned,,Gynaecology,,5,10.5,-52.4
20210919,S08000019,,Planned,,Medical (excl. Cardiology & Cancer),,51,99.5,-48.7
20210919,S08000019,,Planned,,Medical (incl. Cardiology & Cancer),,56,102.5,-45.4
20210919,S08000019,,Planned,,Paediatrics (medical & surgical),,34,5,580
20210919,S08000019,,Planned,,Paediatrics (medical),,34,5,580
20210919,S08000019,,Planned,,Surgery,,31,67,-53.7
20210919,S08000020,,Planned,,All,d,203,335.5,-39.5
20210919,S08000020,,Planned,,Cancer,,12,4.5,166.7
20210919,S08000020,,Planned,,Gynaecology,,14,23.5,-40.4
20210919,S08000020,,Planned,,Medical (excl. Cardiology & Cancer),,38,49,-22.4
20210919,S08000020,,Planned,,Medical (incl. Cardiology & Cancer),,52,57.5,-9.6
20210919,S08000020,,Planned,,Surgery,,130,230,-43.5
20210919,S08000022,,Planned,,All,d,103,195,-47.2
20210919,S08000022,,Planned,,Community,,15,19,-21.1
20210919,S08000022,,Planned,,Medical (excl. Cardiology & Cancer),,19,40,-52.5
20210919,S08000022,,Planned,,Medical (incl. Cardiology & Cancer),,22,54.5,-59.6
20210919,S08000022,,Planned,,Paediatrics (medical & surgical),,7,10.5,-33.3
20210919,S08000022,,Planned,,Paediatrics (medical),,7,10.5,-33.3
20210919,S08000022,,Planned,,Surgery,,57,102,-44.1
20210919,S08000024,,Planned,,Accident & Emergency,,8,3.5,128.6
20210919,S08000024,,Planned,,All,d,369,534.5,-31
20210919,S08000024,,Planned,,Cancer,,34,42.5,-20
20210919,S08000024,,Planned,,Cardiology,,36,37,-2.7
20210919,S08000024,,Planned,,Gynaecology,,28,35,-20
20210919,S08000024,,Planned,,Medical (excl. Cardiology & Cancer),,61,98.5,-38.1
20210919,S08000024,,Planned,,Medical (incl. Cardiology & Cancer),,131,178,-26.4
20210919,S08000024,,Planned,,Paediatrics (medical & surgical),,19,16,18.8
20210919,S08000024,,Planned,,Paediatrics (medical),,16,9,77.8
20210919,S08000024,,Planned,,Surgery,,182,301.5,-39.6
20210919,S08000028,,Planned,,All,d,5,16.5,-69.7
20210919,S08000029,,Planned,,All,d,109,153.5,-29
20210919,S08000029,,Planned,,Community,,5,8,-37.5
20210919,S08000029,,Planned,,Gynaecology,,16,11,45.5
20210919,S08000029,,Planned,,Medical (excl. Cardiology & Cancer),,15,15.5,-3.2
20210919,S08000029,,Planned,,Medical (incl. Cardiology & Cancer),,19,21.5,-11.6
20210919,S08000029,,Planned,,Surgery,,69,97,-28.9
20210919,S08000030,,Planned,,All,d,201,272.5,-26.2
20210919,S08000030,,Planned,,Cardiology,,9,9,0
20210919,S08000030,,Planned,,Gynaecology,,12,28,-57.1
20210919,S08000030,,Planned,,Medical (excl. Cardiology & Cancer),,49,62,-21
20210919,S08000030,,Planned,,Medical (incl. Cardiology & Cancer),,62,76,-18.4
20210919,S08000030,,Planned,,Paediatrics (medical & surgical),,13,20.5,-36.6
20210919,S08000030,,Planned,,Paediatrics (medical),,13,19,-31.6
20210919,S08000030,,Planned,,Surgery,,109,144.5,-24.6
20210919,S08000031,,Planned,,All,d,809,1433,-43.5
20210919,S08000031,,Planned,,Cancer,,50,63,-20.6
20210919,S08000031,,Planned,,Cardiology,,28,59.5,-52.9
20210919,S08000031,,Planned,,Gynaecology,,43,115.5,-62.8
20210919,S08000031,,Planned,,Medical (excl. Cardiology & Cancer),,276,394,-29.9
20210919,S08000031,,Planned,,Medical (incl. Cardiology & Cancer),,354,516.5,-31.5
20210919,S08000031,,Planned,,Paediatrics (medical & surgical),,58,80,-27.5
20210919,S08000031,,Planned,,Paediatrics (medical),,49,59,-16.9
20210919,S08000031,,Planned,,Paediatrics (surgical),,9,21,-57.1
20210919,S08000031,,Planned,,Surgery,,353,717.5,-50.8
20210919,S08000032,,Planned,,All,d,157,232.5,-32.5
20210919,S08000032,,Planned,,Gynaecology,,8,19,-57.9
20210919,S08000032,,Planned,,Medical (excl. Cardiology & Cancer),,9,15,-40
20210919,S08000032,,Planned,,Medical (incl. Cardiology & Cancer),,11,16,-31.2
20210919,S08000032,,Planned,,Paediatrics (medical & surgical),,101,93.5,8
20210919,S08000032,,Planned,,Paediatrics (medical),,101,93.5,8
20210919,S08000032,,Planned,,Surgery,,37,104,-64.4
20210919,S92000003,d,Planned,,Accident & Emergency,,13,8.5,52.9
20210919,S92000003,d,Planned,,All,d,2210,3594,-38.5
20210919,S92000003,d,Planned,,Cancer,,101,121.5,-16.9
20210919,S92000003,d,Planned,,Cardiology,,99,133.5,-25.8
20210919,S92000003,d,Planned,,Community,,52,60.5,-14
20210919,S92000003,d,Planned,,Gynaecology,,130,256,-49.2
20210919,S92000003,d,Planned,,Medical (excl. Cardiology & Cancer),,552,818,-32.5
20210919,S92000003,d,Planned,,Medical (incl. Cardiology & Cancer),,752,1073,-29.9
20210919,S92000003,d,Planned,,Paediatrics (medical & surgical),,246,272.5,-9.7
20210919,S92000003,d,Planned,,Paediatrics (medical),,232,235.5,-1.5
20210919,S92000003,d,Planned,,Paediatrics (surgical),,14,37,-62.2
20210919,S92000003,d,Planned,,Surgery,,1016,1919.5,-47.1
20210926,S08000015,,Planned,,All,d,24,85.5,-71.9
20210926,S08000015,,Planned,,Medical (excl. Cardiology & Cancer),,5,6.5,-23.1
20210926,S08000015,,Planned,,Medical (incl. Cardiology & Cancer),,7,8,-12.5
20210926,S08000015,,Planned,,Surgery,,14,65,-78.5
20210926,S08000016,,Planned,,All,d,23,41.5,-44.6
20210926,S08000016,,Planned,,Community,,11,13.5,-18.5
20210926,S08000016,,Planned,,Surgery,,8,22,-63.6
20210926,S08000017,,Planned,,All,d,64,80.5,-20.5
20210926,S08000017,,Planned,,Community,,11,8,37.5
20210926,S08000017,,Planned,,Gynaecology,,5,2.5,100
20210926,S08000017,,Planned,,Medical (excl. Cardiology & Cancer),,24,24.5,-2
20210926,S08000017,,Planned,,Medical (incl. Cardiology & Cancer),,27,27,0
20210926,S08000017,,Planned,,Surgery,,17,39.5,-57
20210926,S08000019,,Planned,,All,d,220,250,-12
20210926,S08000019,,Planned,,Gynaecology,,6,11,-45.5
20210926,S08000019,,Planned,,Medical (excl. Cardiology & Cancer),,111,149,-25.5
20210926,S08000019,,Planned,,Medical (incl. Cardiology & Cancer),,114,154,-26
20210926,S08000019,,Planned,,Paediatrics (medical & surgical),,51,9.5,436.8
20210926,S08000019,,Planned,,Paediatrics (medical),,51,9.5,436.8
20210926,S08000019,,Planned,,Surgery,,49,75.5,-35.1
20210926,S08000020,,Planned,,All,d,196,317,-38.2
20210926,S08000020,,Planned,,Cancer,,7,7.5,-6.7
20210926,S08000020,,Planned,,Community,,6,10,-40
20210926,S08000020,,Planned,,Gynaecology,,14,16,-12.5
20210926,S08000020,,Planned,,Medical (excl. Cardiology & Cancer),,28,46,-39.1
20210926,S08000020,,Planned,,Medical (incl. Cardiology & Cancer),,39,61.5,-36.6
20210926,S08000020,,Planned,,Surgery,,134,219,-38.8
20210926,S08000022,,Planned,,All,d,112,195,-42.6
20210926,S08000022,,Planned,,Cardiology,,8,3.5,128.6
20210926,S08000022,,Planned,,Community,,11,19,-42.1
20210926,S08000022,,Planned,,Gynaecology,,7,9.5,-26.3
20210926,S08000022,,Planned,,Medical (excl. Cardiology & Cancer),,34,41,-17.1
20210926,S08000022,,Planned,,Medical (incl. Cardiology & Cancer),,44,51.5,-14.6
20210926,S08000022,,Planned,,Paediatrics (medical & surgical),,9,5,80
20210926,S08000022,,Planned,,Paediatrics (medical),,9,4.5,100
20210926,S08000022,,Planned,,Surgery,,41,110,-62.7
20210926,S08000024,,Planned,,All,d,378,495,-23.6
20210926,S08000024,,Planned,,Cancer,,43,41.5,3.6
20210926,S08000024,,Planned,,Cardiology,,37,25,48
20210926,S08000024,,Planned,,Gynaecology,,20,25,-20
20210926,S08000024,,Planned,,Medical (excl. Cardiology & Cancer),,70,107.5,-34.9
20210926,S08000024,,Planned,,Medical (incl. Cardiology & Cancer),,150,174,-13.8
20210926,S08000024,,Planned,,Paediatrics (medical & surgical),,20,17,17.6
20210926,S08000024,,Planned,,Paediatrics (medical),,16,12.5,28
20210926,S08000024,,Planned,,Surgery,,184,275.5,-33.2
20210926,S08000028,,Planned,,All,d,10,12,-16.7
20210926,S08000029,,Planned,,All,d,86,139.5,-38.4
20210926,S08000029,,Planned,,Community,,6,4.5,33.3
20210926,S08000029,,Planned,,Gynaecology,,8,11.5,-30.4
20210926,S08000029,,Planned,,Medical (excl. Cardiology & Cancer),,6,19.5,-69.2
20210926,S08000029,,Planned,,Medical (incl. Cardiology & Cancer),,6,21,-71.4
20210926,S08000029,,Planned,,Surgery,,63,87.5,-28
20210926,S08000030,,Planned,,All,d,180,276,-34.8
20210926,S08000030,,Planned,,Cardiology,,7,12,-41.7
20210926,S08000030,,Planned,,Gynaecology,,6,25,-76
20210926,S08000030,,Planned,,Medical (excl. Cardiology & Cancer),,46,47,-2.1
20210926,S08000030,,Planned,,Medical (incl. Cardiology & Cancer),,57,63.5,-10.2
20210926,S08000030,,Planned,,Paediatrics (medical & surgical),,21,21.5,-2.3
20210926,S08000030,,Planned,,Paediatrics (medical),,17,19.5,-12.8
20210926,S08000030,,Planned,,Surgery,,94,164,-42.7
20210926,S08000031,,Planned,,All,d,858,1421,-39.6
20210926,S08000031,,Planned,,Cancer,,66,58,13.8
20210926,S08000031,,Planned,,Cardiology,,33,55,-40
20210926,S08000031,,Planned,,Gynaecology,,47,102,-53.9
20210926,S08000031,,Planned,,Medical (excl. Cardiology & Cancer),,248,400.5,-38.1
20210926,S08000031,,Planned,,Medical (incl. Cardiology & Cancer),,347,513.5,-32.4
20210926,S08000031,,Planned,,Paediatrics (medical & surgical),,50,82,-39
20210926,S08000031,,Planned,,Paediatrics (medical),,43,63,-31.7
20210926,S08000031,,Planned,,Paediatrics (surgical),,7,19,-63.2
20210926,S08000031,,Planned,,Surgery,,413,720.5,-42.7
20210926,S08000032,,Planned,,All,d,137,256,-46.5
20210926,S08000032,,Planned,,Gynaecology,,8,17.5,-54.3
20210926,S08000032,,Planned,,Medical (excl. Cardiology & Cancer),,7,24,-70.8
20210926,S08000032,,Planned,,Medical (incl. Cardiology & Cancer),,7,26.5,-73.6
20210926,S08000032,,Planned,,Paediatrics (medical & surgical),,75,110,-31.8
20210926,S08000032,,Planned,,Paediatrics (medical),,75,108.5,-30.9
20210926,S08000032,,Planned,,Surgery,,47,102,-53.9
20210926,S92000003,d,Planned,,Accident & Emergency,,5,5,0
20210926,S92000003,d,Planned,,All,d,2292,3583,-36
20210926,S92000003,d,Planned,,Cancer,,122,120,1.7
20210926,S92000003,d,Planned,,Cardiology,,99,115.5,-14.3
20210926,S92000003,d,Planned,,Community,,51,58.5,-12.8
20210926,S92000003,d,Planned,,Gynaecology,,121,223.5,-45.9
20210926,S92000003,d,Planned,,Medical (excl. Cardiology & Cancer),,584,875.5,-33.3
20210926,S92000003,d,Planned,,Medical (incl. Cardiology & Cancer),,805,1111,-27.5
20210926,S92000003,d,Planned,,Paediatrics (medical & surgical),,239,286,-16.4
20210926,S92000003,d,Planned,,Paediatrics (medical),,223,253,-11.9
20210926,S92000003,d,Planned,,Paediatrics (surgical),,16,33,-51.5
20210926,S92000003,d,Planned,,Surgery,,1071,1895.5,-43.5
20211003,S08000015,,Planned,,All,d,32,79,-59.5
20211003,S08000015,,Planned,,Medical (incl. Cardiology & Cancer),,6,12,-50
20211003,S08000015,,Planned,,Surgery,,26,61,-57.4
20211003,S08000016,,Planned,,All,d,24,44,-45.5
20211003,S08000016,,Planned,,Community,,12,10,20
20211003,S08000016,,Planned,,Surgery,,10,23.5,-57.4
20211003,S08000017,,Planned,,All,d,42,68,-38.2
20211003,S08000017,,Planned,,Community,,13,8.5,52.9
20211003,S08000017,,Planned,,Medical (excl. Cardiology & Cancer),,14,22,-36.4
20211003,S08000017,,Planned,,Medical (incl. Cardiology & Cancer),,15,24,-37.5
20211003,S08000017,,Planned,,Surgery,,12,26.5,-54.7
20211003,S08000019,,Planned,,All,d,111,252,-56
20211003,S08000019,,Planned,,Gynaecology,,5,14,-64.3
20211003,S08000019,,Planned,,Medical (excl. Cardiology & Cancer),,38,146.5,-74.1
20211003,S08000019,,Planned,,Medical (incl. Cardiology & Cancer),,41,152.5,-73.1
20211003,S08000019,,Planned,,Paediatrics (medical & surgical),,29,4.5,544.4
20211003,S08000019,,Planned,,Paediatrics (medical),,29,4.5,544.4
20211003,S08000019,,Planned,,Surgery,,35,80.5,-56.5
20211003,S08000020,,Planned,,All,d,167,284.5,-41.3
20211003,S08000020,,Planned,,Cancer,,7,6.5,7.7
20211003,S08000020,,Planned,,Gynaecology,,12,19.5,-38.5
20211003,S08000020,,Planned,,Medical (excl. Cardiology & Cancer),,28,48.5,-42.3
20211003,S08000020,,Planned,,Medical (incl. Cardiology & Cancer),,37,59,-37.3
20211003,S08000020,,Planned,,Paediatrics (medical & surgical),,6,8,-25
20211003,S08000020,,Planned,,Surgery,,110,193.5,-43.2
20211003,S08000022,,Planned,,All,d,102,195.5,-47.8
20211003,S08000022,,Planned,,Cancer,,6,5,20
20211003,S08000022,,Planned,,Community,,16,23,-30.4
20211003,S08000022,,Planned,,Medical (excl. Cardiology & Cancer),,29,35.5,-18.3
20211003,S08000022,,Planned,,Medical (incl. Cardiology & Cancer),,38,46.5,-18.3
20211003,S08000022,,Planned,,Surgery,,42,108,-61.1
20211003,S08000024,,Planned,,All,d,414,553,-25.1
20211003,S08000024,,Planned,,Cancer,,48,33,45.5
20211003,S08000024,,Planned,,Cardiology,,30,34,-11.8
20211003,S08000024,,Planned,,Gynaecology,,33,31,6.5
20211003,S08000024,,Planned,,Medical (excl. Cardiology & Cancer),,66,99.5,-33.7
20211003,S08000024,,Planned,,Medical (incl. Cardiology & Cancer),,144,166.5,-13.5
20211003,S08000024,,Planned,,Paediatrics (medical & surgical),,19,23.5,-19.1
20211003,S08000024,,Planned,,Paediatrics (medical),,17,17.5,-2.9
20211003,S08000024,,Planned,,Surgery,,216,329.5,-34.4
20211003,S08000025,,Planned,,All,d,5,6.5,-23.1
20211003,S08000028,,Planned,,All,d,14,18,-22.2
20211003,S08000028,,Planned,,Medical (excl. Cardiology & Cancer),,5,1.5,233.3
20211003,S08000028,,Planned,,Medical (incl. Cardiology & Cancer),,5,2,150
20211003,S08000028,,Planned,,Surgery,,7,11,-36.4
20211003,S08000029,,Planned,,All,d,92,136.5,-32.6
20211003,S08000029,,Planned,,Gynaecology,,9,11.5,-21.7
20211003,S08000029,,Planned,,Medical (excl. Cardiology & Cancer),,8,17.5,-54.3
20211003,S08000029,,Planned,,Medical (incl. Cardiology & Cancer),,11,22,-50
20211003,S08000029,,Planned,,Surgery,,69,89,-22.5
20211003,S08000030,,Planned,,All,d,203,244.5,-17
20211003,S08000030,,Planned,,Cardiology,,11,11,0
20211003,S08000030,,Planned,,Gynaecology,,13,20.5,-36.6
20211003,S08000030,,Planned,,Medical (excl. Cardiology & Cancer),,40,38,5.3
20211003,S08000030,,Planned,,Medical (incl. Cardiology & Cancer),,52,54.5,-4.6
20211003,S08000030,,Planned,,Paediatrics (medical & surgical),,28,18,55.6
20211003,S08000030,,Planned,,Paediatrics (medical),,25,15.5,61.3
20211003,S08000030,,Planned,,Surgery,,108,149.5,-27.8
20211003,S08000031,,Planned,,All,d,770,1341.5,-42.6
20211003,S08000031,,Planned,,Cancer,,50,61.5,-18.7
20211003,S08000031,,Planned,,Cardiology,,29,43,-32.6
20211003,S08000031,,Planned,,Gynaecology,,47,90.5,-48.1
20211003,S08000031,,Planned,,Medical (excl. Cardiology & Cancer),,251,375,-33.1
20211003,S08000031,,Planned,,Medical (incl. Cardiology & Cancer),,330,479.5,-31.2
20211003,S08000031,,Planned,,Paediatrics (medical & surgical),,43,80,-46.2
20211003,S08000031,,Planned,,Paediatrics (medical),,33,54.5,-39.4
20211003,S08000031,,Planned,,Paediatrics (surgical),,10,25.5,-60.8
20211003,S08000031,,Planned,,Surgery,,349,689,-49.3
20211003,S08000032,,Planned,,All,d,160,229.5,-30.3
20211003,S08000032,,Planned,,Gynaecology,,5,11,-54.5
20211003,S08000032,,Planned,,Medical (excl. Cardiology & Cancer),,18,13.5,33.3
20211003,S08000032,,Planned,,Medical (incl. Cardiology & Cancer),,19,15.5,22.6
20211003,S08000032,,Planned,,Paediatrics (medical & surgical),,104,110.5,-5.9
20211003,S08000032,,Planned,,Paediatrics (medical),,104,110.5,-5.9
20211003,S08000032,,Planned,,Surgery,,32,92.5,-65.4
20211003,S92000003,d,Planned,,All,d,2138,3457.5,-38.2
20211003,S92000003,d,Planned,,Cancer,,112,112.5,-0.4
20211003,S92000003,d,Planned,,Cardiology,,85,115.5,-26.4
20211003,S92000003,d,Planned,,Community,,49,54,-9.3
20211003,S92000003,d,Planned,,Gynaecology,,127,216.5,-41.3
20211003,S92000003,d,Planned,,Medical (excl. Cardiology & Cancer),,506,819,-38.2
20211003,S92000003,d,Planned,,Medical (incl. Cardiology & Cancer),,703,1047,-32.9
20211003,S92000003,d,Planned,,Paediatrics (medical & surgical),,238,272,-12.5
20211003,S92000003,d,Planned,,Paediatrics (medical),,219,234.5,-6.6
20211003,S92000003,d,Planned,,Paediatrics (surgical),,19,37.5,-49.3
20211003,S92000003,d,Planned,,Surgery,,1018,1861.5,-45.3
20211010,S08000015,,Planned,,All,d,51,93,-45.2
20211010,S08000015,,Planned,,Cardiology,,5,1.5,233.3
20211010,S08000015,,Planned,,Medical (excl. Cardiology & Cancer),,8,12.5,-36
20211010,S08000015,,Planned,,Medical (incl. Cardiology & Cancer),,13,14,-7.1
20211010,S08000015,,Planned,,Surgery,,36,72.5,-50.3
20211010,S08000016,,Planned,,All,d,21,47,-55.3
20211010,S08000016,,Planned,,Community,,6,16,-62.5
20211010,S08000016,,Planned,,Surgery,,10,27,-63
20211010,S08000017,,Planned,,All,d,54,78.5,-31.2
20211010,S08000017,,Planned,,Community,,12,10,20
20211010,S08000017,,Planned,,Medical (excl. Cardiology & Cancer),,19,15,26.7
20211010,S08000017,,Planned,,Medical (incl. Cardiology & Cancer),,21,19,10.5
20211010,S08000017,,Planned,,Surgery,,17,37.5,-54.7
20211010,S08000019,,Planned,,All,d,104,152.5,-31.8
20211010,S08000019,,Planned,,Gynaecology,,7,7,0
20211010,S08000019,,Planned,,Medical (excl. Cardiology & Cancer),,38,58.5,-35
20211010,S08000019,,Planned,,Medical (incl. Cardiology & Cancer),,42,64.5,-34.9
20211010,S08000019,,Planned,,Paediatrics (medical & surgical),,21,8.5,147.1
20211010,S08000019,,Planned,,Paediatrics (medical),,21,8.5,147.1
20211010,S08000019,,Planned,,Surgery,,32,72,-55.6
20211010,S08000020,,Planned,,All,d,189,323.5,-41.6
20211010,S08000020,,Planned,,Cancer,,5,9,-44.4
20211010,S08000020,,Planned,,Gynaecology,,10,24,-58.3
20211010,S08000020,,Planned,,Medical (excl. Cardiology & Cancer),,38,46,-17.4
20211010,S08000020,,Planned,,Medical (incl. Cardiology & Cancer),,46,62.5,-26.4
20211010,S08000020,,Planned,,Paediatrics (medical & surgical),,6,10,-40
20211010,S08000020,,Planned,,Paediatrics (medical),,5,5,0
20211010,S08000020,,Planned,,Surgery,,123,220.5,-44.2
20211010,S08000022,,Planned,,All,d,128,169,-24.3
20211010,S08000022,,Planned,,Cardiology,,8,4,100
20211010,S08000022,,Planned,,Community,,17,18.5,-8.1
20211010,S08000022,,Planned,,Gynaecology,,9,8.5,5.9
20211010,S08000022,,Planned,,Medical (excl. Cardiology & Cancer),,32,31,3.2
20211010,S08000022,,Planned,,Medical (incl. Cardiology & Cancer),,44,41.5,6
20211010,S08000022,,Planned,,Paediatrics (medical & surgical),,6,6.5,-7.7
20211010,S08000022,,Planned,,Paediatrics (medical),,6,6.5,-7.7
20211010,S08000022,,Planned,,Surgery,,52,94,-44.7
20211010,S08000024,,Planned,,All,d,384,577,-33.4
20211010,S08000024,,Planned,,Cancer,,40,39.5,1.3
20211010,S08000024,,Planned,,Cardiology,,31,35,-11.4
20211010,S08000024,,Planned,,Gynaecology,,24,32,-25
20211010,S08000024,,Planned,,Medical (excl. Cardiology & Cancer),,60,103.5,-42
20211010,S08000024,,Planned,,Medical (incl. Cardiology & Cancer),,131,178,-26.4
20211010,S08000024,,Planned,,Paediatrics (medical & surgical),,21,31,-32.3
20211010,S08000024,,Planned,,Paediatrics (medical),,18,25,-28
20211010,S08000024,,Planned,,Surgery,,205,329,-37.7
20211010,S08000025,,Planned,,All,d,6,6.5,-7.7
20211010,S08000028,,Planned,,All,d,15,12.5,20
20211010,S08000028,,Planned,,Surgery,,9,8,12.5
20211010,S08000029,,Planned,,All,d,76,130,-41.5
20211010,S08000029,,Planned,,Community,,8,6,33.3
20211010,S08000029,,Planned,,Gynaecology,,9,5.5,63.6
20211010,S08000029,,Planned,,Medical (incl. Cardiology & Cancer),,5,23.5,-78.7
20211010,S08000029,,Planned,,Surgery,,54,84.5,-36.1
20211010,S08000030,,Planned,,All,d,193,269,-28.3
20211010,S08000030,,Planned,,Cancer,,5,3,66.7
20211010,S08000030,,Planned,,Cardiology,,9,14,-35.7
20211010,S08000030,,Planned,,Gynaecology,,18,21.5,-16.3
20211010,S08000030,,Planned,,Medical (excl. Cardiology & Cancer),,36,45.5,-20.9
20211010,S08000030,,Planned,,Medical (incl. Cardiology & Cancer),,50,62.5,-20
20211010,S08000030,,Planned,,Paediatrics (medical & surgical),,20,27.5,-27.3
20211010,S08000030,,Planned,,Paediatrics (medical),,20,23.5,-14.9
20211010,S08000030,,Planned,,Surgery,,105,157,-33.1
20211010,S08000031,,Planned,,All,d,1015,1254,-19.1
20211010,S08000031,,Planned,,Cancer,,59,57.5,2.6
20211010,S08000031,,Planned,,Cardiology,,22,52,-57.7
20211010,S08000031,,Planned,,Gynaecology,,62,84,-26.2
20211010,S08000031,,Planned,,Medical (excl. Cardiology & Cancer),,352,328.5,7.2
20211010,S08000031,,Planned,,Medical (incl. Cardiology & Cancer),,433,438,-1.1
20211010,S08000031,,Planned,,Paediatrics (medical & surgical),,46,68,-32.4
20211010,S08000031,,Planned,,Paediatrics (medical),,38,49,-22.4
20211010,S08000031,,Planned,,Paediatrics (surgical),,8,19,-57.9
20211010,S08000031,,Planned,,Surgery,,473,660,-28.3
20211010,S08000032,,Planned,,All,d,159,231,-31.2
20211010,S08000032,,Planned,,Gynaecology,,5,14,-64.3
