quarter,quarter_qf,hb,hbqf,location,location_qf,specialty,specialty_qf,specialty_name,specialty_name_qf,all_staffed_beddays,all_staffed_beddays_qf,total_occupied_beddays,total_occupied_beddays_qf,average_available_staffed_beds,average_available_staffed_beds_qf,average_occupied_beds,average_occupied_beds_qf,percentage_occupancy,percentage_occupancy_qf
2018Q3,NA,S08000024,NA,S308H,NA,NA,z,Mental Health Grouping,d,7260,NA,5474,NA,78.91304347826089,NA,59.5,NA,75.39944903581268,NA
2018Q3,NA,S08000024,NA,S08000024,d,NA,z,Mental Health Grouping,d,55352,NA,48386,NA,601.6521739130436,NA,525.9347826086957,NA,87.41508888567714,NA
2018Q4,NA,S08000024,NA,S308H,NA,NA,z,Mental Health Grouping,d,7957,NA,6432,NA,86.48913043478262,NA,69.91304347826087,NA,80.83448535880359,NA
2018Q4,NA,S08000024,NA,S08000024,d,NA,z,Mental Health Grouping,d,56795,NA,48847,NA,617.3369565217392,NA,530.9456521739131,NA,86.00581037063122,NA
2019Q1,NA,S08000024,NA,S308H,NA,NA,z,Mental Health Grouping,d,7096,NA,5517,NA,78.84444444444446,NA,61.3,NA,77.74802705749718,NA
2019Q1,NA,S08000024,NA,S08000024,d,NA,z,Mental Health Grouping,d,55026,NA,45296,NA,611.4,NA,503.288888888889,NA,82.31744993275909,NA
2019Q2,NA,S08000024,NA,S308H,NA,NA,z,Mental Health Grouping,d,7128,NA,4733,NA,78.32967032967035,NA,52.01098901098903,NA,66.40011223344558,NA
2019Q2,NA,S08000024,NA,S08000024,d,NA,z,Mental Health Grouping,d,55307,NA,44956,NA,607.7692307692308,NA,494.02197802197816,NA,81.28446670403386,NA
2019Q3,NA,S08000024,NA,S308H,NA,NA,z,Mental Health Grouping,d,7199,NA,5514,NA,78.25,NA,59.934782608695656,NA,76.59397138491458,NA
2019Q3,NA,S08000024,NA,S08000024,d,NA,z,Mental Health Grouping,d,56077,NA,46583,NA,609.5326086956522,NA,506.3369565217392,NA,83.06970772330904,NA
2019Q4,NA,S08000024,NA,S308H,NA,NA,z,Mental Health Grouping,d,7118,NA,5184,NA,77.36956521739131,NA,56.34782608695653,NA,72.8294464737286,NA
2019Q4,NA,S08000024,NA,S08000024,d,NA,z,Mental Health Grouping,d,56651,NA,44753,NA,615.7717391304349,NA,486.4456521739131,NA,78.99772289986058,NA
2020Q1,NA,S08000024,NA,S308H,NA,NA,z,Mental Health Grouping,d,7185,NA,5027,NA,78.95604395604397,NA,55.24175824175825,NA,69.96520528879613,NA
2020Q1,NA,S08000024,NA,S08000024,d,NA,z,Mental Health Grouping,d,54788,NA,43337,NA,602.0659340659341,NA,476.2307692307693,NA,79.09943783310216,NA
2020Q2,NA,S08000024,NA,S308H,NA,NA,z,Mental Health Grouping,d,7128,NA,4424,NA,78.32967032967035,NA,48.61538461538462,NA,62.06509539842874,NA
2020Q2,NA,S08000024,NA,S08000024,d,NA,z,Mental Health Grouping,d,55808,NA,40454,NA,613.2747252747254,NA,444.5494505494506,NA,72.4878153669725,NA
2020Q3,NA,S08000024,NA,S308H,NA,NA,z,Mental Health Grouping,d,7219,NA,5307,NA,78.46739130434784,NA,57.684782608695656,NA,73.51433716581245,NA
2020Q3,NA,S08000024,NA,S08000024,d,NA,z,Mental Health Grouping,d,56019,NA,45203,NA,608.9021739130436,NA,491.3369565217392,NA,80.69226512433282,NA
2020Q4,NA,S08000024,NA,S308H,NA,NA,z,Mental Health Grouping,d,7231,NA,4753,NA,78.59782608695653,NA,51.66304347826088,NA,65.73088092933206,NA
2020Q4,NA,S08000024,NA,S08000024,d,NA,z,Mental Health Grouping,d,54989,NA,44552,NA,597.7065217391305,NA,484.2608695652175,NA,81.01984033170272,NA
2021Q1,NA,S08000024,NA,S308H,NA,NA,z,Mental Health Grouping,d,7193,NA,5278,NA,79.92222222222223,NA,58.64444444444446,NA,73.37689420269709,NA
2021Q1,NA,S08000024,NA,S08000024,d,NA,z,Mental Health Grouping,d,55722,NA,44187,NA,619.1333333333334,NA,490.96666666666664,NA,79.29902013567353,NA
2021Q2,NA,S08000024,NA,S308H,NA,NA,z,Mental Health Grouping,d,6930,NA,5427,NA,76.15384615384617,NA,59.637362637362656,NA,78.31168831168831,NA
2021Q2,NA,S08000024,NA,S08000024,d,NA,z,Mental Health Grouping,d,54100,NA,43467,NA,594.5054945054947,NA,477.6593406593408,NA,80.3456561922366,NA
2021Q3,NA,S08000024,NA,S308H,NA,NA,z,Mental Health Grouping,d,6909,NA,5442,NA,75.09782608695653,NA,59.15217391304349,NA,78.76682587928792,NA
2021Q3,NA,S08000024,NA,S08000024,d,NA,z,Mental Health Grouping,d,54079,NA,43656,NA,587.8152173913045,NA,474.52173913043487,NA,80.72634479187856,NA
2021Q4,p,S08000024,NA,S308H,NA,NA,z,Mental Health Grouping,d,6818,NA,4820,NA,74.10869565217392,NA,52.3913043478261,NA,70.69521853916106,NA
2021Q4,p,S08000024,NA,S08000024,d,NA,z,Mental Health Grouping,d,54142,NA,43444,NA,588.5,NA,472.2173913043478,NA,80.24084814007611,NA
2016Q4,NA,S08000024,NA,S314H,NA,T2,NA,Midwifery,NA,846,NA,419,NA,9.195652173913048,NA,4.554347826086957,NA,49.52718676122933,NA
2016Q4,NA,S08000024,NA,S08000024,d,T2,NA,Midwifery,NA,846,NA,419,NA,9.195652173913048,NA,4.554347826086957,NA,49.52718676122933,NA
2017Q1,NA,S08000024,NA,S314H,NA,T2,NA,Midwifery,NA,783,NA,311,NA,8.7,NA,3.4555555555555566,NA,39.71902937420179,NA
2017Q1,NA,S08000024,NA,S08000024,d,T2,NA,Midwifery,NA,783,NA,311,NA,8.7,NA,3.4555555555555566,NA,39.71902937420179,NA
2017Q2,NA,S08000024,NA,S314H,NA,T2,NA,Midwifery,NA,774,NA,310,NA,8.505494505494507,NA,3.406593406593407,NA,40.05167958656331,NA
2017Q2,NA,S08000024,NA,S08000024,d,T2,NA,Midwifery,NA,774,NA,310,NA,8.505494505494507,NA,3.406593406593407,NA,40.05167958656331,NA
2017Q3,NA,S08000024,NA,S314H,NA,T2,NA,Midwifery,NA,801,NA,367,NA,8.706521739130437,NA,3.98913043478261,NA,45.81772784019976,NA
2017Q3,NA,S08000024,NA,S08000024,d,T2,NA,Midwifery,NA,801,NA,367,NA,8.706521739130437,NA,3.98913043478261,NA,45.81772784019976,NA
2017Q4,NA,S08000024,NA,S314H,NA,T2,NA,Midwifery,NA,815,NA,338,NA,8.858695652173914,NA,3.6739130434782616,NA,41.47239263803683,NA
2017Q4,NA,S08000024,NA,S08000024,d,T2,NA,Midwifery,NA,815,NA,338,NA,8.858695652173914,NA,3.6739130434782616,NA,41.47239263803683,NA
2018Q1,NA,S08000024,NA,S314H,NA,T2,NA,Midwifery,NA,777,NA,337,NA,8.633333333333335,NA,3.744444444444446,NA,43.37194337194339,NA
2018Q1,NA,S08000024,NA,S08000024,d,T2,NA,Midwifery,NA,777,NA,337,NA,8.633333333333335,NA,3.744444444444446,NA,43.37194337194339,NA
2018Q2,NA,S08000024,NA,S314H,NA,T2,NA,Midwifery,NA,823,NA,413,NA,9.043956043956046,NA,4.538461538461539,NA,50.18226002430135,NA
2018Q2,NA,S08000024,NA,S08000024,d,T2,NA,Midwifery,NA,823,NA,413,NA,9.043956043956046,NA,4.538461538461539,NA,50.18226002430135,NA
2018Q3,NA,S08000024,NA,S314H,NA,T2,NA,Midwifery,NA,802,NA,366,NA,8.717391304347828,NA,3.9782608695652177,NA,45.63591022443891,NA
2018Q3,NA,S08000024,NA,S08000024,d,T2,NA,Midwifery,NA,802,NA,366,NA,8.717391304347828,NA,3.9782608695652177,NA,45.63591022443891,NA
2018Q4,NA,S08000024,NA,S314H,NA,T2,NA,Midwifery,NA,767,NA,407,NA,8.33695652173913,NA,4.4239130434782625,NA,53.0638852672751,NA
2018Q4,NA,S08000024,NA,S08000024,d,T2,NA,Midwifery,NA,767,NA,407,NA,8.33695652173913,NA,4.4239130434782625,NA,53.0638852672751,NA
2019Q1,NA,S08000024,NA,S314H,NA,T2,NA,Midwifery,NA,830,NA,406,NA,9.22222222222222,NA,4.511111111111112,NA,48.91566265060243,NA
2019Q1,NA,S08000024,NA,S08000024,d,T2,NA,Midwifery,NA,830,NA,406,NA,9.22222222222222,NA,4.511111111111112,NA,48.91566265060243,NA
2019Q2,NA,S08000024,NA,S314H,NA,T2,NA,Midwifery,NA,744,NA,337,NA,8.175824175824177,NA,3.703296703296705,NA,45.2956989247312,NA
2019Q2,NA,S08000024,NA,S08000024,d,T2,NA,Midwifery,NA,744,NA,337,NA,8.175824175824177,NA,3.703296703296705,NA,45.2956989247312,NA
2019Q3,NA,S08000024,NA,S314H,NA,T2,NA,Midwifery,NA,715,NA,256,NA,7.771739130434784,NA,2.7826086956521747,NA,35.804195804195814,NA
2019Q3,NA,S08000024,NA,S08000024,d,T2,NA,Midwifery,NA,715,NA,256,NA,7.771739130434784,NA,2.7826086956521747,NA,35.804195804195814,NA
2019Q4,NA,S08000024,NA,S314H,NA,T2,NA,Midwifery,NA,859,NA,326,NA,9.33695652173913,NA,3.543478260869566,NA,37.95110593713622,NA
2019Q4,NA,S08000024,NA,S08000024,d,T2,NA,Midwifery,NA,859,NA,326,NA,9.33695652173913,NA,3.543478260869566,NA,37.95110593713622,NA
2020Q1,NA,S08000024,NA,S314H,NA,T2,NA,Midwifery,NA,872,NA,374,NA,9.582417582417584,NA,4.10989010989011,NA,42.88990825688074,NA
2020Q1,NA,S08000024,NA,S08000024,d,T2,NA,Midwifery,NA,872,NA,374,NA,9.582417582417584,NA,4.10989010989011,NA,42.88990825688074,NA
2020Q2,NA,S08000024,NA,S314H,NA,T2,NA,Midwifery,NA,848,NA,329,NA,9.31868131868132,NA,3.6153846153846168,NA,38.79716981132077,NA
2020Q2,NA,S08000024,NA,S08000024,d,T2,NA,Midwifery,NA,848,NA,329,NA,9.31868131868132,NA,3.6153846153846168,NA,38.79716981132077,NA
2020Q3,NA,S08000024,NA,S314H,NA,T2,NA,Midwifery,NA,949,NA,452,NA,10.315217391304351,NA,4.91304347826087,NA,47.629083245521606,NA
2020Q3,NA,S08000024,NA,S08000024,d,T2,NA,Midwifery,NA,949,NA,452,NA,10.315217391304351,NA,4.91304347826087,NA,47.629083245521606,NA
2020Q4,NA,S08000024,NA,S314H,NA,T2,NA,Midwifery,NA,859,NA,319,NA,9.33695652173913,NA,3.467391304347827,NA,37.136204889406294,NA
2020Q4,NA,S08000024,NA,S08000024,d,T2,NA,Midwifery,NA,859,NA,319,NA,9.33695652173913,NA,3.467391304347827,NA,37.136204889406294,NA
2021Q1,NA,S08000024,NA,S314H,NA,T2,NA,Midwifery,NA,782,NA,266,NA,8.68888888888889,NA,2.9555555555555566,NA,34.01534526854221,NA
2021Q1,NA,S08000024,NA,S08000024,d,T2,NA,Midwifery,NA,782,NA,266,NA,8.68888888888889,NA,2.9555555555555566,NA,34.01534526854221,NA
2021Q2,NA,S08000024,NA,S314H,NA,T2,NA,Midwifery,NA,838,NA,335,NA,9.20879120879121,NA,3.681318681318682,NA,39.97613365155133,NA
2021Q2,NA,S08000024,NA,S08000024,d,T2,NA,Midwifery,NA,838,NA,335,NA,9.20879120879121,NA,3.681318681318682,NA,39.97613365155133,NA
2021Q3,NA,S08000024,NA,S314H,NA,T2,NA,Midwifery,NA,744,NA,342,NA,8.08695652173913,NA,3.717391304347827,NA,45.96774193548388,NA
2021Q3,NA,S08000024,NA,S08000024,d,T2,NA,Midwifery,NA,744,NA,342,NA,8.08695652173913,NA,3.717391304347827,NA,45.96774193548388,NA
2021Q4,p,S08000024,NA,S314H,NA,T2,NA,Midwifery,NA,715,NA,290,NA,7.771739130434784,NA,3.152173913043479,NA,40.55944055944057,NA
2021Q4,p,S08000024,NA,S08000024,d,T2,NA,Midwifery,NA,715,NA,290,NA,7.771739130434784,NA,3.152173913043479,NA,40.55944055944057,NA
2016Q4,NA,S08000024,NA,S116H,NA,AH,NA,Neurology,NA,853,NA,804,NA,9.271739130434788,NA,8.739130434782611,NA,94.25556858147718,NA
2016Q4,NA,S08000024,NA,S08000024,d,AH,NA,Neurology,NA,1783,NA,1460,NA,19.380434782608695,NA,15.869565217391308,NA,81.88446438586654,NA
2017Q1,NA,S08000024,NA,S116H,NA,AH,NA,Neurology,NA,1022,NA,998,NA,11.35555555555556,NA,11.08888888888889,NA,97.65166340508809,NA
2017Q1,NA,S08000024,NA,S08000024,d,AH,NA,Neurology,NA,1893,NA,1564,NA,21.03333333333334,NA,17.37777777777778,NA,82.62017960908612,NA
2017Q2,NA,S08000024,NA,S116H,NA,AH,NA,Neurology,NA,1302,NA,1293,NA,14.307692307692312,NA,14.208791208791212,NA,99.30875576036864,NA
2017Q2,NA,S08000024,NA,S08000024,d,AH,NA,Neurology,NA,2143,NA,1866,NA,23.549450549450555,NA,20.50549450549451,NA,87.0741950536631,NA
2017Q3,NA,S08000024,NA,S116H,NA,AH,NA,Neurology,NA,1088,NA,1026,NA,11.82608695652174,NA,11.15217391304348,NA,94.30147058823532,NA
2017Q3,NA,S08000024,NA,S08000024,d,AH,NA,Neurology,NA,1824,NA,1489,NA,19.826086956521745,NA,16.184782608695656,NA,81.63377192982458,NA
2017Q4,NA,S08000024,NA,S116H,NA,AH,NA,Neurology,NA,1081,NA,1018,NA,11.75,NA,11.065217391304351,NA,94.17206290471788,NA
2017Q4,NA,S08000024,NA,S08000024,d,AH,NA,Neurology,NA,1944,NA,1388,NA,21.1304347826087,NA,15.086956521739133,NA,71.39917695473252,NA
2018Q1,NA,S08000024,NA,S116H,NA,AH,NA,Neurology,NA,1302,NA,1289,NA,14.466666666666672,NA,14.322222222222228,NA,99.00153609831032,NA
2018Q1,NA,S08000024,NA,S08000024,d,AH,NA,Neurology,NA,2131,NA,1606,NA,23.67777777777778,NA,17.84444444444445,NA,75.36367902393245,NA
2018Q2,NA,S08000024,NA,S116H,NA,AH,NA,Neurology,NA,1415,NA,1410,NA,15.549450549450553,NA,15.4945054945055,NA,99.64664310954066,NA
2018Q2,NA,S08000024,NA,S08000024,d,AH,NA,Neurology,NA,2203,NA,1781,NA,24.208791208791215,NA,19.571428571428577,NA,80.84430322287791,NA
2018Q3,NA,S08000024,NA,S116H,NA,AH,NA,Neurology,NA,1009,NA,971,NA,10.967391304347828,NA,10.55434782608696,NA,96.23389494549062,NA
2018Q3,NA,S08000024,NA,S08000024,d,AH,NA,Neurology,NA,1806,NA,1258,NA,19.630434782608695,NA,13.673913043478263,NA,69.65669988925805,NA
2018Q4,NA,S08000024,NA,S116H,NA,AH,NA,Neurology,NA,1089,NA,933,NA,11.836956521739133,NA,10.141304347826091,NA,85.6749311294766,NA
2018Q4,NA,S08000024,NA,S08000024,d,AH,NA,Neurology,NA,1882,NA,1316,NA,20.45652173913044,NA,14.30434782608696,NA,69.92561105207228,NA
2019Q1,NA,S08000024,NA,S116H,NA,AH,NA,Neurology,NA,1349,NA,1334,NA,14.988888888888892,NA,14.822222222222228,NA,98.88806523350634,NA
2019Q1,NA,S08000024,NA,S08000024,d,AH,NA,Neurology,NA,2051,NA,1645,NA,22.788888888888895,NA,18.277777777777786,NA,80.20477815699661,NA
2019Q2,NA,S08000024,NA,S116H,NA,AH,NA,Neurology,NA,991,NA,750,NA,10.890109890109892,NA,8.241758241758243,NA,75.6811301715439,NA
2019Q2,NA,S08000024,NA,S08000024,d,AH,NA,Neurology,NA,1598,NA,993,NA,17.560439560439566,NA,10.912087912087914,NA,62.14017521902379,NA
2019Q3,NA,S08000024,NA,S116H,NA,AH,NA,Neurology,NA,1023,NA,699,NA,11.119565217391306,NA,7.597826086956523,NA,68.3284457478006,NA
2019Q3,NA,S08000024,NA,S08000024,d,AH,NA,Neurology,NA,1688,NA,969,NA,18.347826086956527,NA,10.532608695652176,NA,57.40521327014219,NA
2019Q4,NA,S08000024,NA,S116H,NA,AH,NA,Neurology,NA,1310,NA,933,NA,14.239130434782613,NA,10.141304347826091,NA,71.22137404580155,NA
2019Q4,NA,S08000024,NA,S08000024,d,AH,NA,Neurology,NA,2053,NA,1234,NA,22.315217391304355,NA,13.413043478260873,NA,60.10716025328788,NA
2020Q1,NA,S08000024,NA,S116H,NA,AH,NA,Neurology,NA,1207,NA,879,NA,13.263736263736268,NA,9.659340659340662,NA,72.82518641259321,NA
2020Q1,NA,S08000024,NA,S08000024,d,AH,NA,Neurology,NA,1961,NA,1125,NA,21.549450549450555,NA,12.362637362637368,NA,57.36868944416115,NA
2020Q2,NA,S08000024,NA,S116H,NA,AH,NA,Neurology,NA,1151,NA,548,NA,12.648351648351651,NA,6.021978021978024,NA,47.61077324066031,NA
2020Q2,NA,S08000024,NA,S08000024,d,AH,NA,Neurology,NA,2032,NA,733,NA,22.329670329670332,NA,8.054945054945057,NA,36.0728346456693,NA
2020Q3,NA,S08000024,NA,S116H,NA,AH,NA,Neurology,NA,442,NA,74,NA,4.804347826086957,NA,0.8043478260869567,NA,16.742081447963805,NA
2020Q3,NA,S08000024,NA,S314H,NA,AH,NA,Neurology,NA,1663,NA,872,NA,18.076086956521745,NA,9.47826086956522,NA,52.4353577871317,NA
2020Q3,NA,S08000024,NA,S08000024,d,AH,NA,Neurology,NA,2861,NA,1249,NA,31.09782608695653,NA,13.576086956521742,NA,43.65606431317721,NA
2020Q4,NA,S08000024,NA,S314H,NA,AH,NA,Neurology,NA,1451,NA,1140,NA,15.771739130434788,NA,12.391304347826091,NA,78.56650585802896,NA
2020Q4,NA,S08000024,NA,S08000024,d,AH,NA,Neurology,NA,2223,NA,1402,NA,24.163043478260875,NA,15.239130434782613,NA,63.067926225820976,NA
2021Q1,NA,S08000024,NA,S314H,NA,AH,NA,Neurology,NA,1357,NA,1009,NA,15.07777777777778,NA,11.211111111111112,NA,74.35519528371408,NA
2021Q1,NA,S08000024,NA,S08000024,d,AH,NA,Neurology,NA,2157,NA,1131,NA,23.96666666666667,NA,12.56666666666667,NA,52.43393602225315,NA
2021Q2,NA,S08000024,NA,S314H,NA,AH,NA,Neurology,NA,1365,NA,959,NA,15,NA,10.53846153846154,NA,70.25641025641026,NA
2021Q2,NA,S08000024,NA,S08000024,d,AH,NA,Neurology,NA,2174,NA,1182,NA,23.890109890109898,NA,12.98901098901099,NA,54.36982520699173,NA
2021Q3,NA,S08000024,NA,S314H,NA,AH,NA,Neurology,NA,1635,NA,1345,NA,17.77173913043478,NA,14.619565217391308,NA,82.26299694189605,NA
2021Q3,NA,S08000024,NA,S08000024,d,AH,NA,Neurology,NA,2375,NA,1797,NA,25.815217391304355,NA,19.53260869565218,NA,75.66315789473687,NA
2021Q4,p,S08000024,NA,S314H,NA,AH,NA,Neurology,NA,1360,NA,1247,NA,14.782608695652176,NA,13.55434782608696,NA,91.69117647058826,NA
2021Q4,p,S08000024,NA,S08000024,d,AH,NA,Neurology,NA,1969,NA,1714,NA,21.402173913043484,NA,18.630434782608695,NA,87.04926358557645,NA
2016Q4,NA,S08000024,NA,S116H,NA,C6,NA,Neurosurgery,NA,4374,NA,3790,NA,47.54347826086957,NA,41.195652173913054,NA,86.64837677183358,NA
2016Q4,NA,S08000024,NA,S08000024,d,C6,NA,Neurosurgery,NA,4636,NA,4052,NA,50.3913043478261,NA,44.04347826086957,NA,87.40293356341675,NA
2017Q1,NA,S08000024,NA,S116H,NA,C6,NA,Neurosurgery,NA,4294,NA,3751,NA,47.71111111111112,NA,41.677777777777784,NA,87.35444806707035,NA
2017Q1,NA,S08000024,NA,S08000024,d,C6,NA,Neurosurgery,NA,4624,NA,4081,NA,51.37777777777779,NA,45.34444444444445,NA,88.25692041522491,NA
2017Q2,NA,S08000024,NA,S116H,NA,C6,NA,Neurosurgery,NA,4267,NA,3690,NA,46.8901098901099,NA,40.549450549450555,NA,86.47761893602063,NA
2017Q2,NA,S08000024,NA,S08000024,d,C6,NA,Neurosurgery,NA,4666,NA,4089,NA,51.27472527472529,NA,44.93406593406595,NA,87.63394770681526,NA
2017Q3,NA,S08000024,NA,S116H,NA,C6,NA,Neurosurgery,NA,4272,NA,3475,NA,46.434782608695656,NA,37.77173913043479,NA,81.34363295880152,NA
2017Q3,NA,S08000024,NA,S08000024,d,C6,NA,Neurosurgery,NA,4744,NA,3947,NA,51.56521739130436,NA,42.90217391304349,NA,83.19983136593592,NA
2017Q4,NA,S08000024,NA,S116H,NA,C6,NA,Neurosurgery,NA,4372,NA,3718,NA,47.52173913043479,NA,40.413043478260875,NA,85.04117108874658,NA
2017Q4,NA,S08000024,NA,S08000024,d,C6,NA,Neurosurgery,NA,4601,NA,3947,NA,50.0108695652174,NA,42.90217391304349,NA,85.7856987611389,NA
2018Q1,NA,S08000024,NA,S116H,NA,C6,NA,Neurosurgery,NA,3816,NA,3333,NA,42.4,NA,37.03333333333334,NA,87.3427672955975,NA
2018Q1,NA,S08000024,NA,S08000024,d,C6,NA,Neurosurgery,NA,4071,NA,3588,NA,45.23333333333334,NA,39.866666666666674,NA,88.13559322033899,NA
2018Q2,NA,S08000024,NA,S116H,NA,C6,NA,Neurosurgery,NA,3834,NA,3335,NA,42.13186813186814,NA,36.64835164835166,NA,86.98487219613982,NA
2018Q2,NA,S08000024,NA,S08000024,d,C6,NA,Neurosurgery,NA,4124,NA,3625,NA,45.31868131868133,NA,39.83516483516484,NA,87.90009699321048,NA
2018Q3,NA,S08000024,NA,S116H,NA,C6,NA,Neurosurgery,NA,3983,NA,3753,NA,43.29347826086957,NA,40.79347826086957,NA,94.2254581973387,NA
2018Q3,NA,S08000024,NA,S08000024,d,C6,NA,Neurosurgery,NA,4285,NA,4055,NA,46.57608695652175,NA,44.07608695652175,NA,94.63243873979,NA
2018Q4,NA,S08000024,NA,S116H,NA,C6,NA,Neurosurgery,NA,3871,NA,3370,NA,42.07608695652175,NA,36.6304347826087,NA,87.0576078532679,NA
2018Q4,NA,S08000024,NA,S08000024,d,C6,NA,Neurosurgery,NA,4170,NA,3669,NA,45.32608695652175,NA,39.8804347826087,NA,87.98561151079137,NA
2019Q1,NA,S08000024,NA,S116H,NA,C6,NA,Neurosurgery,NA,3721,NA,3114,NA,41.34444444444445,NA,34.6,NA,83.6871808653588,NA
2019Q1,NA,S08000024,NA,S08000024,d,C6,NA,Neurosurgery,NA,4051,NA,3444,NA,45.01111111111112,NA,38.26666666666667,NA,85.01604542088374,NA
2019Q2,NA,S08000024,NA,S116H,NA,C6,NA,Neurosurgery,NA,4438,NA,3687,NA,48.76923076923078,NA,40.516483516483525,NA,83.07796304641732,NA
2019Q2,NA,S08000024,NA,S08000024,d,C6,NA,Neurosurgery,NA,4854,NA,4103,NA,53.34065934065935,NA,45.087912087912095,NA,84.52822414503503,NA
2019Q3,NA,S08000024,NA,S116H,NA,C6,NA,Neurosurgery,NA,4518,NA,3484,NA,49.108695652173935,NA,37.86956521739131,NA,77.11376715360781,NA
2019Q3,NA,S08000024,NA,S08000024,d,C6,NA,Neurosurgery,NA,4906,NA,3872,NA,53.32608695652175,NA,42.08695652173914,NA,78.92376681614351,NA
2019Q4,NA,S08000024,NA,S116H,NA,C6,NA,Neurosurgery,NA,4299,NA,3501,NA,46.728260869565226,NA,38.05434782608695,NA,81.43754361479414,NA
2019Q4,NA,S08000024,NA,S08000024,d,C6,NA,Neurosurgery,NA,4525,NA,3727,NA,49.184782608695656,NA,40.5108695652174,NA,82.36464088397791,NA
2020Q1,NA,S08000024,NA,S116H,NA,C6,NA,Neurosurgery,NA,4320,NA,3492,NA,47.47252747252748,NA,38.37362637362638,NA,80.83333333333334,NA
2020Q1,NA,S08000024,NA,S08000024,d,C6,NA,Neurosurgery,NA,4554,NA,3726,NA,50.04395604395606,NA,40.94505494505495,NA,81.81818181818183,NA
2020Q2,NA,S08000024,NA,S116H,NA,C6,NA,Neurosurgery,NA,4391,NA,2352,NA,48.25274725274727,NA,25.846153846153857,NA,53.56410840355273,NA
2020Q2,NA,S08000024,NA,S08000024,d,C6,NA,Neurosurgery,NA,4593,NA,2554,NA,50.47252747252748,NA,28.06593406593407,NA,55.60635750054431,NA
2020Q3,NA,S08000024,NA,S116H,NA,C6,NA,Neurosurgery,NA,1690,NA,633,NA,18.369565217391308,NA,6.880434782608697,NA,37.45562130177515,NA
2020Q3,NA,S08000024,NA,S314H,NA,C6,NA,Neurosurgery,NA,4442,NA,2451,NA,48.28260869565218,NA,26.641304347826093,NA,55.17784781629897,NA
2020Q3,NA,S08000024,NA,S08000024,d,C6,NA,Neurosurgery,NA,6479,NA,3431,NA,70.42391304347828,NA,37.29347826086956,NA,52.95570304059269,NA
2020Q4,NA,S08000024,NA,S116H,NA,C6,NA,Neurosurgery,NA,183,NA,183,NA,1.989130434782609,NA,1.989130434782609,NA,100,NA
2020Q4,NA,S08000024,NA,S314H,NA,C6,NA,Neurosurgery,NA,4063,NA,3543,NA,44.163043478260875,NA,38.5108695652174,NA,87.20157519074577,NA
2020Q4,NA,S08000024,NA,S08000024,d,C6,NA,Neurosurgery,NA,4612,NA,4092,NA,50.13043478260871,NA,44.478260869565226,NA,88.72506504770166,NA
2021Q1,NA,S08000024,NA,S314H,NA,C6,NA,Neurosurgery,NA,3677,NA,3329,NA,40.85555555555556,NA,36.988888888888894,NA,90.5357628501496,NA
2021Q1,NA,S08000024,NA,S08000024,d,C6,NA,Neurosurgery,NA,3963,NA,3615,NA,44.03333333333334,NA,40.166666666666664,NA,91.218773656321,NA
2021Q2,NA,S08000024,NA,S314H,NA,C6,NA,Neurosurgery,NA,4292,NA,3650,NA,47.164835164835175,NA,40.10989010989012,NA,85.04193849021435,NA
2021Q2,NA,S08000024,NA,S08000024,d,C6,NA,Neurosurgery,NA,4571,NA,3929,NA,50.23076923076924,NA,43.17582417582419,NA,85.95493327499454,NA
2021Q3,NA,S08000024,NA,S314H,NA,C6,NA,Neurosurgery,NA,3847,NA,3274,NA,41.81521739130436,NA,35.58695652173913,NA,85.10527683909541,NA
2021Q3,NA,S08000024,NA,S08000024,d,C6,NA,Neurosurgery,NA,4011,NA,3438,NA,43.59782608695652,NA,37.36956521739131,NA,85.71428571428572,NA
2021Q4,p,S08000024,NA,S314H,NA,C6,NA,Neurosurgery,NA,4063,NA,3666,NA,44.163043478260875,NA,39.84782608695652,NA,90.22889490524246,NA
2021Q4,p,S08000024,NA,S08000024,d,C6,NA,Neurosurgery,NA,4398,NA,4001,NA,47.80434782608696,NA,43.489130434782616,NA,90.97316962255572,NA
2016Q4,NA,S08000024,NA,S308H,NA,F3,NA,Obstetrics,NA,3573,NA,1655,NA,38.83695652173913,NA,17.989130434782613,NA,46.31961936747832,NA
2016Q4,NA,S08000024,NA,S314H,NA,F3,NA,Obstetrics,NA,6702,NA,4872,NA,72.84782608695653,NA,52.95652173913045,NA,72.69471799462849,NA
2016Q4,NA,S08000024,NA,S08000024,d,F3,NA,Obstetrics,NA,10275,NA,6527,NA,111.68478260869568,NA,70.94565217391306,NA,63.52311435523115,NA
2017Q1,NA,S08000024,NA,S308H,NA,F3,NA,Obstetrics,NA,3495,NA,1537,NA,38.83333333333334,NA,17.077777777777783,NA,43.97711015736768,NA
2017Q1,NA,S08000024,NA,S314H,NA,F3,NA,Obstetrics,NA,6552,NA,4749,NA,72.8,NA,52.76666666666668,NA,72.48168498168499,NA
2017Q1,NA,S08000024,NA,S08000024,d,F3,NA,Obstetrics,NA,10047,NA,6286,NA,111.63333333333335,NA,69.84444444444446,NA,62.56594008161642,NA
2017Q2,NA,S08000024,NA,S308H,NA,F3,NA,Obstetrics,NA,3539,NA,1541,NA,38.8901098901099,NA,16.934065934065938,NA,43.543373834416514,NA
2017Q2,NA,S08000024,NA,S314H,NA,F3,NA,Obstetrics,NA,6608,NA,4658,NA,72.61538461538463,NA,51.1868131868132,NA,70.49031476997581,NA
