month,country,hbt,treatment_location,department_type,number_of_attendances_aggregate,number_of_attendances_episode,number_of_attendances_episode_qf,number_meeting_target_aggregate,number_meeting_target_episode,number_meeting_target_episode_qf,discharge_destination_admission_to_same,discharge_destination_admission_to_same_qf,discharge_destination_other_specialty,discharge_destination_other_specialty_qf,discharge_destination_residence,discharge_destination_residence_qf,discharge_destination_transfer,discharge_destination_transfer_qf,discharge_destination_unknown,discharge_destination_unknown_qf,attendance_greater8hrs,attendance_greater8hrs_qf,attendance_greater12hrs,attendance_greater12hrs_qf,date,quarter,prop_admission_to_same,prop_other_speciality,prop_residence,prop_transfer,prop_unknown
201704,S92000003,S08000030,T205H,Minor Injury Unit or Other,37,37,NA,37,37,NA,0,NA,0,NA,35,NA,2,NA,0,NA,0,NA,0,NA,2017-04-01,2,0,0,0.9459459459459459,0.05405405405405406,0
201704,S92000003,S08000030,T209H,Minor Injury Unit or Other,280,280,NA,279,279,NA,0,NA,0,NA,270,NA,7,NA,3,NA,0,NA,0,NA,2017-04-01,2,0,0,0.9642857142857143,0.025,0.010714285714285714
201704,S92000003,S08000030,T304H,Minor Injury Unit or Other,1302,1302,NA,1302,1302,NA,0,NA,0,NA,1172,NA,125,NA,5,NA,0,NA,0,NA,2017-04-01,2,0,0,0.9001536098310292,0.09600614439324116,0.0038402457757296467
201704,S92000003,S08000030,T305H,Minor Injury Unit or Other,211,211,NA,211,211,NA,0,NA,0,NA,199,NA,10,NA,2,NA,0,NA,0,NA,2017-04-01,2,0,0,0.943127962085308,0.04739336492890995,0.009478672985781991
201704,S92000003,S08000030,T316H,Minor Injury Unit or Other,114,114,NA,114,114,NA,0,NA,0,NA,95,NA,18,NA,1,NA,0,NA,0,NA,2017-04-01,2,0,0,0.8333333333333334,0.15789473684210525,0.008771929824561403
201704,S92000003,S08000030,T319H,Minor Injury Unit or Other,540,540,NA,540,540,NA,0,NA,0,NA,512,NA,27,NA,1,NA,0,NA,0,NA,2017-04-01,2,0,0,0.9481481481481482,0.05,0.001851851851851852
201704,S92000003,S08000030,T320H,Minor Injury Unit or Other,215,215,NA,215,215,NA,0,NA,0,NA,203,NA,10,NA,2,NA,0,NA,0,NA,2017-04-01,2,0,0,0.9441860465116279,0.046511627906976744,0.009302325581395349
201704,S92000003,S08000030,T357C,Minor Injury Unit or Other,466,466,NA,466,466,NA,0,NA,0,NA,440,NA,24,NA,2,NA,0,NA,0,NA,2017-04-01,2,0,0,0.944206008583691,0.05150214592274678,0.004291845493562232
201704,S92000003,S08000028,W106H,Minor Injury Unit or Other,53,NA,z,53,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-04-01,2,NA,NA,NA,NA,NA
201704,S92000003,S08000028,W107H,Emergency Department,532,532,NA,529,529,NA,143,NA,1,NA,363,NA,13,NA,12,NA,0,NA,0,NA,2017-04-01,2,0.26879699248120303,0.0018796992481203006,0.6823308270676691,0.02443609022556391,0.022556390977443608
201704,S92000003,S08000028,W108H,Minor Injury Unit or Other,147,147,NA,147,147,NA,11,NA,0,NA,134,NA,1,NA,1,NA,0,NA,0,NA,2017-04-01,2,0.07482993197278912,0,0.9115646258503401,0.006802721088435374,0.006802721088435374
201705,S92000003,S08000015,A101H,Minor Injury Unit or Other,276,NA,z,271,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000015,A110H,Minor Injury Unit or Other,119,NA,z,119,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000015,A111H,Emergency Department,6507,6507,NA,6117,6117,NA,2180,NA,6,NA,3818,NA,199,NA,304,NA,52,NA,11,NA,2017-05-01,2,0.33502382050099894,9.220839096357768e-4,0.586752727831566,0.0305824496695866,0.04671891808821269
201705,S92000003,S08000015,A210H,Emergency Department,4257,4257,NA,4127,4127,NA,1451,NA,3,NA,2562,NA,160,NA,81,NA,10,NA,1,NA,2017-05-01,2,0.3408503641061781,7.047216349541931e-4,0.6018322762508809,0.03758515386422363,0.019027484143763214
201705,S92000003,S08000015,A216H,Minor Injury Unit or Other,110,NA,z,110,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000016,B103H,Minor Injury Unit or Other,9,NA,z,9,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000016,B105H,Minor Injury Unit or Other,106,NA,z,106,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000016,B114H,Minor Injury Unit or Other,11,NA,z,11,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000016,B118H,Minor Injury Unit or Other,73,NA,z,73,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000016,B120H,Emergency Department,2678,2678,NA,2490,2490,NA,890,NA,7,NA,1570,NA,195,NA,16,NA,13,NA,1,NA,2017-05-01,2,0.3323375653472741,0.0026138909634055266,0.5862584017923824,0.07281553398058252,0.00597460791635549
201705,S92000003,S08000017,Y101H,Minor Injury Unit or Other,28,NA,z,28,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000017,Y106H,Minor Injury Unit or Other,29,NA,z,29,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000017,Y109H,Minor Injury Unit or Other,3,NA,z,3,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000017,Y110H,Minor Injury Unit or Other,7,7,NA,7,7,NA,0,NA,0,NA,7,NA,0,NA,0,NA,0,NA,0,NA,2017-05-01,2,0,0,1,0,0
201705,S92000003,S08000017,Y144H,Emergency Department,1125,1125,NA,1076,1076,NA,78,NA,2,NA,942,NA,71,NA,32,NA,3,NA,1,NA,2017-05-01,2,0.06933333333333333,0.0017777777777777779,0.8373333333333334,0.06311111111111112,0.028444444444444446
201705,S92000003,S08000017,Y146H,Emergency Department,3372,3372,NA,3211,3211,NA,1163,NA,2,NA,2097,NA,58,NA,52,NA,0,NA,0,NA,2017-05-01,2,0.34489916963226575,5.931198102016608e-4,0.6218861209964412,0.01720047449584816,0.01542111506524318
201705,S92000003,S08000029,F704H,Emergency Department,5675,5675,NA,5235,5235,NA,1595,NA,10,NA,3869,NA,134,NA,67,NA,51,NA,7,NA,2017-05-01,2,0.28105726872246695,0.001762114537444934,0.681762114537445,0.023612334801762114,0.011806167400881057
201705,S92000003,S08000029,F708H,Minor Injury Unit or Other,194,194,NA,194,194,NA,3,NA,0,NA,180,NA,3,NA,8,NA,0,NA,0,NA,2017-05-01,2,0.015463917525773196,0,0.9278350515463918,0.015463917525773196,0.041237113402061855
201705,S92000003,S08000029,F709H,Minor Injury Unit or Other,305,NA,z,305,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000029,F805H,Minor Injury Unit or Other,2101,2101,NA,2099,2099,NA,15,NA,0,NA,1854,NA,189,NA,43,NA,0,NA,0,NA,2017-05-01,2,0.007139457401237506,0,0.8824369347929557,0.08995716325559258,0.020466444550214184
201705,S92000003,S08000019,V201H,Minor Injury Unit or Other,1589,1589,NA,1588,1588,NA,1,NA,0,NA,1101,NA,55,NA,432,NA,0,NA,0,NA,2017-05-01,2,6.293266205160479e-4,0,0.6928886091881686,0.034612964128382634,0.2718691000629327
201705,S92000003,S08000019,V217H,Emergency Department,5995,5995,NA,5373,5373,NA,1653,NA,9,NA,3360,NA,99,NA,874,NA,60,NA,7,NA,2017-05-01,2,0.2757297748123436,0.0015012510425354462,0.5604670558798999,0.01651376146788991,0.14578815679733112
201705,S92000003,S08000020,N101H,Emergency Department,5086,5086,NA,4775,4775,NA,1281,NA,9,NA,3380,NA,20,NA,396,NA,9,NA,1,NA,2017-05-01,2,0.25186787259142746,0.0017695635076681085,0.6645694062131341,0.003932363350373574,0.07786079433739677
201705,S92000003,S08000020,N121H,Emergency Department,1615,1615,NA,1591,1591,NA,161,NA,0,NA,1387,NA,0,NA,67,NA,0,NA,0,NA,2017-05-01,2,0.09969040247678018,0,0.8588235294117647,0,0.04148606811145511
201705,S92000003,S08000020,N151H,Minor Injury Unit or Other,128,NA,z,128,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000020,N331H,Minor Injury Unit or Other,19,NA,z,19,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000020,N332H,Minor Injury Unit or Other,44,NA,z,44,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000020,N333H,Minor Injury Unit or Other,1434,NA,z,1432,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000020,N334H,Minor Injury Unit or Other,762,NA,z,759,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000020,N335H,Minor Injury Unit or Other,294,NA,z,291,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000020,N336H,Minor Injury Unit or Other,208,NA,z,208,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000020,N337H,Minor Injury Unit or Other,291,NA,z,283,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000020,N411H,Emergency Department,2268,2268,NA,2223,2223,NA,420,NA,4,NA,1796,NA,22,NA,26,NA,1,NA,0,NA,2017-05-01,2,0.18518518518518517,0.001763668430335097,0.7918871252204586,0.009700176366843033,0.01146384479717813
201705,S92000003,S08000020,N431H,Minor Injury Unit or Other,62,NA,z,62,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000020,N432H,Minor Injury Unit or Other,25,NA,z,25,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000020,N433H,Minor Injury Unit or Other,83,NA,z,83,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000020,N451H,Minor Injury Unit or Other,19,NA,z,19,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000020,N494H,Minor Injury Unit or Other,108,NA,z,108,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000020,N683C,Minor Injury Unit or Other,69,NA,z,69,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000031,C206H,Minor Injury Unit or Other,1698,1698,NA,1662,1662,NA,217,NA,0,NA,1361,NA,103,NA,17,NA,0,NA,0,NA,2017-05-01,2,0.12779740871613662,0,0.8015312131919906,0.06065959952885748,0.010011778563015312
201705,S92000003,S08000031,C313H,Emergency Department,2939,2939,NA,2792,2792,NA,636,NA,2,NA,2081,NA,35,NA,185,NA,6,NA,0,NA,2017-05-01,2,0.21640013610071454,6.805035726437564e-4,0.7080639673358285,0.011908812521265737,0.06294658046954746
201705,S92000003,S08000031,C418H,Emergency Department,5851,5851,NA,5207,5207,NA,1409,NA,16,NA,4152,NA,124,NA,150,NA,46,NA,0,NA,2017-05-01,2,0.24081353614766707,0.00273457528627585,0.7096222867885832,0.021192958468637838,0.025636643308836096
201705,S92000003,S08000031,G107H,Emergency Department,8351,8351,NA,7055,7055,NA,2253,NA,17,NA,5425,NA,193,NA,463,NA,77,NA,1,NA,2017-05-01,2,0.26978804933540895,0.002035684349179739,0.6496227996647108,0.02311100467009939,0.055442461980601127
201705,S92000003,S08000031,G207H,Minor Injury Unit or Other,1995,1995,NA,1992,1992,NA,0,NA,0,NA,1803,NA,156,NA,36,NA,0,NA,0,NA,2017-05-01,2,0,0,0.9037593984962407,0.07819548872180451,0.01804511278195489
201705,S92000003,S08000031,G306H,Minor Injury Unit or Other,3270,3270,NA,3268,3268,NA,0,NA,1,NA,2914,NA,298,NA,57,NA,0,NA,0,NA,2017-05-01,2,0,3.058103975535168e-4,0.891131498470948,0.09113149847094801,0.01743119266055046
201705,S92000003,S08000031,G405H,Emergency Department,8950,8950,NA,7541,7541,NA,2735,NA,31,NA,5773,NA,81,NA,330,NA,53,NA,0,NA,2017-05-01,2,0.30558659217877093,0.003463687150837989,0.6450279329608939,0.009050279329608939,0.03687150837988827
201705,S92000003,S08000031,G513H,Emergency Department,5475,5475,NA,5440,5440,NA,915,NA,4,NA,4539,NA,7,NA,10,NA,1,NA,0,NA,2017-05-01,2,0.16712328767123288,7.305936073059361e-4,0.829041095890411,0.0012785388127853881,0.0018264840182648401
201705,S92000003,S08000022,C106H,Minor Injury Unit or Other,741,NA,z,741,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000022,C108H,Minor Injury Unit or Other,125,NA,z,125,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000022,C113H,Minor Injury Unit or Other,408,NA,z,405,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000022,C121H,Emergency Department,797,797,NA,789,789,NA,188,NA,1,NA,577,NA,31,NA,0,NA,0,NA,0,NA,2017-05-01,2,0.23588456712672523,0.0012547051442910915,0.7239648682559598,0.03889585947302384,0
201705,S92000003,S08000022,C122H,Minor Injury Unit or Other,503,NA,z,501,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000022,H101H,Minor Injury Unit or Other,219,NA,z,219,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000022,H103H,Emergency Department,637,637,NA,632,632,NA,186,NA,1,NA,448,NA,2,NA,0,NA,0,NA,0,NA,2017-05-01,2,0.29199372056514916,0.0015698587127158557,0.7032967032967034,0.0031397174254317113,0
201705,S92000003,S08000022,H106H,Minor Injury Unit or Other,71,NA,z,71,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000022,H202H,Emergency Department,3214,3214,NA,3017,3017,NA,728,NA,1,NA,2472,NA,13,NA,0,NA,5,NA,0,NA,2017-05-01,2,0.2265090230242688,3.1113876789047915e-4,0.7691350342252644,0.004044803982576229,0
201705,S92000003,S08000022,H208H,Minor Injury Unit or Other,469,NA,z,469,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000022,H210H,Minor Injury Unit or Other,109,NA,z,109,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000022,H212H,Emergency Department,932,932,NA,899,899,NA,144,NA,0,NA,783,NA,5,NA,0,NA,2,NA,0,NA,2017-05-01,2,0.15450643776824036,0,0.8401287553648069,0.00536480686695279,0
201705,S92000003,S08000022,H214H,Minor Injury Unit or Other,486,NA,z,486,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000022,H215H,Minor Injury Unit or Other,232,NA,z,232,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000022,H217H,Minor Injury Unit or Other,34,NA,z,34,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000022,H219H,Minor Injury Unit or Other,136,NA,z,136,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000022,H224H,Minor Injury Unit or Other,433,NA,z,428,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000022,H227B,Minor Injury Unit or Other,148,NA,z,148,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000022,H227H,Minor Injury Unit or Other,109,NA,z,106,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000032,L106H,Emergency Department,6165,6165,NA,5895,5895,NA,1938,NA,4,NA,4056,NA,117,NA,50,NA,24,NA,1,NA,2017-05-01,2,0.3143552311435523,6.488240064882401e-4,0.6579075425790755,0.01897810218978102,0.008110300081103
201705,S92000003,S08000032,L206H,Minor Injury Unit or Other,57,NA,z,57,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000032,L207H,Minor Injury Unit or Other,115,NA,z,115,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000032,L302H,Emergency Department,5876,5876,NA,5307,5307,NA,1622,NA,6,NA,4150,NA,79,NA,19,NA,88,NA,26,NA,2017-05-01,2,0.2760381211708645,0.0010211027910142954,0.7062627637848877,0.013444520081688224,0.003233492171545269
201705,S92000003,S08000032,L308H,Emergency Department,6510,6510,NA,5920,5920,NA,1742,NA,8,NA,4582,NA,58,NA,120,NA,33,NA,1,NA,2017-05-01,2,0.2675883256528418,0.001228878648233487,0.7038402457757297,0.008909370199692781,0.018433179723502304
201705,S92000003,S08000024,S108H,Minor Injury Unit or Other,166,NA,z,166,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000024,S116H,Minor Injury Unit or Other,4208,4208,NA,3856,3856,NA,1146,NA,0,NA,3043,NA,19,NA,0,NA,74,NA,33,NA,2017-05-01,2,0.2723384030418251,0,0.7231463878326996,0.004515209125475285,0
201705,S92000003,S08000024,S308H,Emergency Department,4872,4872,NA,4752,4752,NA,990,NA,5,NA,3798,NA,79,NA,0,NA,5,NA,0,NA,2017-05-01,2,0.20320197044334976,0.001026272577996716,0.7795566502463054,0.016215106732348113,0
201705,S92000003,S08000024,S314H,Emergency Department,10455,10455,NA,9848,9848,NA,2859,NA,20,NA,7429,NA,147,NA,0,NA,83,NA,5,NA,2017-05-01,2,0.2734576757532281,0.001912960306073649,0.7105691056910569,0.01406025824964132,0
201705,S92000003,S08000024,S319H,Emergency Department,4424,4424,NA,4327,4327,NA,529,NA,2,NA,3800,NA,93,NA,0,NA,4,NA,0,NA,2017-05-01,2,0.1195750452079566,4.520795660036166e-4,0.8589511754068716,0.021021699819168172,0
201705,S92000003,S08000025,R103H,Emergency Department,563,563,NA,543,543,NA,139,NA,0,NA,418,NA,2,NA,4,NA,3,NA,0,NA,2017-05-01,2,0.2468916518650089,0,0.7424511545293073,0.003552397868561279,0.007104795737122558
201705,S92000003,S08000026,Z102H,Emergency Department,680,680,NA,656,656,NA,176,NA,3,NA,488,NA,5,NA,8,NA,1,NA,0,NA,2017-05-01,2,0.25882352941176473,0.004411764705882353,0.7176470588235294,0.007352941176470588,0.011764705882352941
201705,S92000003,S08000030,T101H,Emergency Department,4393,4393,NA,4254,4254,NA,1370,NA,7,NA,2783,NA,224,NA,9,NA,0,NA,0,NA,2017-05-01,2,0.3118597769178238,0.0015934441156385158,0.6335078534031413,0.050990211700432504,0.002048713862963806
201705,S92000003,S08000030,T202H,Emergency Department,2344,2344,NA,2259,2259,NA,431,NA,5,NA,1532,NA,376,NA,0,NA,0,NA,0,NA,2017-05-01,2,0.18387372013651876,0.0021331058020477816,0.6535836177474402,0.16040955631399317,0
201705,S92000003,S08000030,T205H,Minor Injury Unit or Other,34,34,NA,34,34,NA,1,NA,0,NA,27,NA,6,NA,0,NA,0,NA,0,NA,2017-05-01,2,0.029411764705882353,0,0.7941176470588235,0.17647058823529413,0
201705,S92000003,S08000030,T209H,Minor Injury Unit or Other,320,320,NA,320,320,NA,0,NA,0,NA,300,NA,16,NA,4,NA,0,NA,0,NA,2017-05-01,2,0,0,0.9375,0.05,0.0125
201705,S92000003,S08000030,T304H,Minor Injury Unit or Other,1421,1421,NA,1421,1421,NA,0,NA,1,NA,1315,NA,100,NA,5,NA,0,NA,0,NA,2017-05-01,2,0,7.037297677691766e-4,0.9254046446164673,0.07037297677691766,0.003518648838845883
201705,S92000003,S08000030,T305H,Minor Injury Unit or Other,190,190,NA,190,190,NA,0,NA,0,NA,182,NA,8,NA,0,NA,0,NA,0,NA,2017-05-01,2,0,0,0.9578947368421052,0.042105263157894736,0
201705,S92000003,S08000030,T316H,Minor Injury Unit or Other,107,107,NA,107,107,NA,0,NA,0,NA,97,NA,9,NA,1,NA,0,NA,0,NA,2017-05-01,2,0,0,0.9065420560747663,0.08411214953271028,0.009345794392523364
201705,S92000003,S08000030,T319H,Minor Injury Unit or Other,590,590,NA,590,590,NA,0,NA,0,NA,561,NA,29,NA,0,NA,0,NA,0,NA,2017-05-01,2,0,0,0.9508474576271186,0.04915254237288136,0
201705,S92000003,S08000030,T320H,Minor Injury Unit or Other,206,206,NA,206,206,NA,0,NA,0,NA,194,NA,12,NA,0,NA,0,NA,0,NA,2017-05-01,2,0,0,0.941747572815534,0.05825242718446602,0
201705,S92000003,S08000030,T357C,Minor Injury Unit or Other,464,464,NA,464,464,NA,0,NA,0,NA,438,NA,21,NA,5,NA,0,NA,0,NA,2017-05-01,2,0,0,0.9439655172413793,0.04525862068965517,0.010775862068965518
201705,S92000003,S08000028,W106H,Minor Injury Unit or Other,85,NA,z,85,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-05-01,2,NA,NA,NA,NA,NA
201705,S92000003,S08000028,W107H,Emergency Department,584,584,NA,579,579,NA,130,NA,1,NA,430,NA,11,NA,12,NA,0,NA,0,NA,2017-05-01,2,0.2226027397260274,0.0017123287671232876,0.7363013698630136,0.018835616438356163,0.02054794520547945
201705,S92000003,S08000028,W108H,Minor Injury Unit or Other,174,174,NA,173,173,NA,18,NA,0,NA,154,NA,1,NA,1,NA,0,NA,0,NA,2017-05-01,2,0.10344827586206896,0,0.8850574712643678,0.005747126436781609,0.005747126436781609
201706,S92000003,S08000015,A101H,Minor Injury Unit or Other,233,NA,z,217,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-06-01,2,NA,NA,NA,NA,NA
201706,S92000003,S08000015,A110H,Minor Injury Unit or Other,101,NA,z,100,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-06-01,2,NA,NA,NA,NA,NA
201706,S92000003,S08000015,A111H,Emergency Department,5740,5740,NA,5555,5555,NA,1921,NA,5,NA,3487,NA,47,NA,280,NA,29,NA,8,NA,2017-06-01,2,0.33466898954703833,8.710801393728223e-4,0.6074912891986063,0.008188153310104529,0.04878048780487805
201706,S92000003,S08000015,A210H,Emergency Department,3702,3702,NA,3591,3591,NA,1158,NA,1,NA,2347,NA,88,NA,108,NA,14,NA,0,NA,2017-06-01,2,0.31280388978930307,2.701242571582928e-4,0.6339816315505132,0.02377093462992977,0.029173419773095625
201706,S92000003,S08000015,A216H,Minor Injury Unit or Other,78,NA,z,78,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-06-01,2,NA,NA,NA,NA,NA
201706,S92000003,S08000016,B103H,Minor Injury Unit or Other,15,NA,z,15,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-06-01,2,NA,NA,NA,NA,NA
201706,S92000003,S08000016,B105H,Minor Injury Unit or Other,97,NA,z,97,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-06-01,2,NA,NA,NA,NA,NA
201706,S92000003,S08000016,B114H,Minor Injury Unit or Other,16,NA,z,16,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-06-01,2,NA,NA,NA,NA,NA
201706,S92000003,S08000016,B118H,Minor Injury Unit or Other,60,NA,z,60,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-06-01,2,NA,NA,NA,NA,NA
201706,S92000003,S08000016,B120H,Emergency Department,2555,2555,NA,2478,2478,NA,787,NA,2,NA,1577,NA,181,NA,8,NA,2,NA,0,NA,2017-06-01,2,0.30802348336594915,7.827788649706458e-4,0.6172211350293542,0.07084148727984345,0.0031311154598825833
201706,S92000003,S08000017,Y101H,Minor Injury Unit or Other,23,NA,z,23,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-06-01,2,NA,NA,NA,NA,NA
201706,S92000003,S08000017,Y106H,Minor Injury Unit or Other,33,NA,z,33,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-06-01,2,NA,NA,NA,NA,NA
201706,S92000003,S08000017,Y109H,Minor Injury Unit or Other,2,NA,z,2,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2017-06-01,2,NA,NA,NA,NA,NA
201706,S92000003,S08000017,Y110H,Minor Injury Unit or Other,9,9,NA,9,9,NA,0,NA,0,NA,9,NA,0,NA,0,NA,0,NA,0,NA,2017-06-01,2,0,0,1,0,0
201706,S92000003,S08000017,Y144H,Emergency Department,1031,1031,NA,983,983,NA,68,NA,2,NA,858,NA,78,NA,25,NA,0,NA,0,NA,2017-06-01,2,0.06595538312318137,0.0019398642095053346,0.8322017458777885,0.07565470417070805,0.02424830261881668
201706,S92000003,S08000017,Y146H,Emergency Department,3145,3145,NA,3008,3008,NA,1134,NA,3,NA,1905,NA,52,NA,51,NA,1,NA,0,NA,2017-06-01,2,0.3605723370429253,9.538950715421304e-4,0.6057233704292527,0.016534181240063592,0.016216216216216217
